"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL3323178";"";"None";"308.45";"0";"3.94";"10f";"CN1Cc2cc(CN)ccc2C(c2ccc3sccc3c2)C1";"IC50";"'='";"28.0";"nM";"7.55";"";"";"UO_0000065";"24.49";"0.47";"3.61";"25.81";"0";"CHEMBL3378814";"Displacement of [3H]Citolapram from human SERT expressed in HEK293E cells after 1 hr by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293E";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351632";"1";"Scientific Literature";"ACS Med Chem Lett";"2014";"None";"";""
"CHEMBL3323095";"";"None";"279.41";"0";"4.48";"3h";"CN1Cc2ccccc2C(c2ccc3sccc3c2)C1";"IC50";"'='";"69.0";"nM";"7.16";"";"";"UO_0000065";"25.63";"0.49";"2.68";"221.02";"0";"CHEMBL3378814";"Displacement of [3H]Citolapram from human SERT expressed in HEK293E cells after 1 hr by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293E";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351632";"1";"Scientific Literature";"ACS Med Chem Lett";"2014";"None";"";""
"CHEMBL3331468";"";"None";"294.44";"0";"3.95";"8ad";"c1ccc2cc(CN(C3CCCCC3)C3CNC3)ccc2c1";"IC50";"'='";"6.2";"nM";"8.21";"";"";"UO_0000065";"27.88";"0.51";"4.26";"53.75";"0";"CHEMBL3385965";"Inhibition of human SERT expressed in HEK293 cells at incubated for 15 mins by neurotransmitter reuptake assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352820";"1";"Scientific Literature";"ACS Med Chem Lett";"2014";"CHEMBL3307715";"";""
"CHEMBL3331502";"";"None";"435.27";"0";"4.22";"10cq";"Clc1cccc(CN(CC2CNC2)c2ccccc2)c1Cl.O=C(O)C(F)(F)F";"IC50";"'='";"11.1";"nM";"7.96";"";"";"UO_0000065";"24.76";"0.52";"3.73";"52.09";"0";"CHEMBL3385965";"Inhibition of human SERT expressed in HEK293 cells at incubated for 15 mins by neurotransmitter reuptake assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352820";"1";"Scientific Literature";"ACS Med Chem Lett";"2014";"CHEMBL3307715";"";""
"CHEMBL1642897";"";"None";"306.24";"0";"4.66";"1";"CN[C@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1";"IC50";"'='";"107.0";"nM";"6.97";"";"";"UO_0000065";"22.76";"0.48";"2.31";"57.94";"1";"CHEMBL1647931";"Inhibition of human recombinant 5HT transporter";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1641425";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL1852516";"";"None";"472.42";"0";"4.35";"BDBM9274";"Cc1nc(C(=O)NCCN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccccc1";"IC50";"'='";"66.0";"nM";"7.18";"";"22213";"UO_0000065";"15.20";"0.31";"2.83";"13.45";"0";"CHEMBL3705414";"Binding Assay: For serotonin transporter binding assays, a reaction mixture with a final volume of 0.25 ml was prepared by mixing a test compound, human serotonin transporter membrane expressed in HEK-293 cells (PerkinElmer, 5 ug/well), [3H]Imipramine (PerkinElmer, 2 nM) and 50 mM Tris-HCl (pH 7.4) buffer containing 120 mM NaCl and 5 mM KCl. The reaction mixture was incubated for 30 min at 27° C., and harvested through filtermate A glass fiber filter presoaked in 0.5% PEI with ice cold 50 mM Tris-HCl buffer (pH 7.4) containing 0.9% NaCl.";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638464";"37";"BindingDB Database";"";"2014";"CHEMBL3307715";"";""
"CHEMBL370805";"COCAINE";"4.0";"303.36";"0";"1.87";"cocaine";"COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C";"IC50";"'='";"340.0";"nM";"6.47";"";"";"UO_0000065";"21.32";"0.40";"4.60";"11.58";"0";"CHEMBL806214";"Inhibition of [3H]5-HT reuptake in HEK293 cells expressing human serotonin transporter";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133662";"1";"Scientific Literature";"J Med Chem";"2000";"CHEMBL3307715";"";""
"CHEMBL184770";"";"None";"335.46";"0";"2.94";"Table 3, R2C1";"Cc1cccc(N2CCN(CCc3ccc4[nH]nnc4c3)CC2)c1C";"IC50";"'='";"260.0";"nM";"6.58";"";"";"UO_0000065";"19.63";"0.36";"3.65";"13.70";"0";"CHEMBL3073099";"Inhibition of 5-HT uptake at SERT (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3046886";"1";"Scientific Literature";"Med Chem Res";"2013";"None";"";""
"CHEMBL3323094";"";"None";"263.34";"0";"4.01";"3f";"CN1Cc2ccccc2C(c2cccc3ccoc23)C1";"IC50";"'='";"31.0";"nM";"7.51";"";"";"UO_0000065";"28.51";"0.51";"3.50";"45.84";"0";"CHEMBL3378814";"Displacement of [3H]Citolapram from human SERT expressed in HEK293E cells after 1 hr by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293E";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351632";"1";"Scientific Literature";"ACS Med Chem Lett";"2014";"None";"";""
"CHEMBL3323093";"";"None";"263.34";"0";"4.01";"3e";"CN1Cc2ccccc2C(c2cccc3occc23)C1";"IC50";"'='";"29.0";"nM";"7.54";"";"";"UO_0000065";"28.62";"0.51";"3.53";"46.02";"0";"CHEMBL3378814";"Displacement of [3H]Citolapram from human SERT expressed in HEK293E cells after 1 hr by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293E";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351632";"1";"Scientific Literature";"ACS Med Chem Lett";"2014";"None";"";""
"CHEMBL3323091";"";"None";"263.34";"0";"4.01";"3c";"CN1Cc2ccccc2C(c2cc3ccccc3o2)C1";"IC50";"'='";"110.0";"nM";"6.96";"";"";"UO_0000065";"26.42";"0.48";"2.95";"42.48";"0";"CHEMBL3378814";"Displacement of [3H]Citolapram from human SERT expressed in HEK293E cells after 1 hr by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293E";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351632";"1";"Scientific Literature";"ACS Med Chem Lett";"2014";"None";"";""
"CHEMBL3940791";"";"None";"337.89";"0";"4.63";"BDBM215794";"CCC(NC(CC(C)C)C1(c2ccc(Cl)cc2)CCC1)C(=O)O";"IC50";"'='";"140.0";"nM";"6.85";"";"379177";"UO_0000065";"20.28";"0.41";"2.22";"13.89";"0";"CHEMBL3888186";"Radioligand Binding Assay: The radioligand binding assays were carried out at four different test concentrations and the test concentrations were 1 nM, 10 nM, 0.1 μM, and 1 μM.The assays were carried out in duplicates and the quantitative data are reported as IC50, Ki, and nH. Where presented, IC50 values were determined by a non-linear, least squares regression analysis using MathIQ (ID Business Solutions Ltd. UK). Where inhibition constants (Ki) are presented, the Ki values were calculated using the equation of Cheng and Prusoff (Cheng, Y., Prusoff, W. H., Biochem. Pharmacol. 1973, 22:3099-3108) using the observed IC50 of the tested compound, the concentration of radioligand employed in the assay and the historical values for the KD of the ligand (obtained experimentally at MDS Pharma Services).";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886614";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL3799596";"";"None";"536.76";"2";"7.24";"19";"CN(C)CCCN1c2ccccc2CCc2ccc(CCCOCCOCCc3cccc4ccccc34)cc21";"IC50";"'='";"280.0";"nM";"6.55";"";"";"UO_0000065";"12.21";"0.22";"-0.69";"26.27";"0";"CHEMBL3800925";"Inhibition of human SERT W103A mutant expressed in HEK293 MSR cells assessed as [3H]-5-HT uptake preincubated for 30 mins followed addition of [3H]-5HT and compound for 10 mins by micro-scintillation counter";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"P31645";"W103A";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3797162";"1";"Scientific Literature";"Bioorg Med Chem";"2016";"CHEMBL3307715";"";""
"CHEMBL3331500";"";"None";"384.37";"0";"3.05";"10cl";"Fc1ccc(CN(CC2CNC2)c2ccccc2)cc1.O=C(O)C(F)(F)F";"IC50";"'='";"17.9";"nM";"7.75";"";"";"UO_0000065";"28.66";"0.53";"4.70";"50.73";"0";"CHEMBL3385965";"Inhibition of human SERT expressed in HEK293 cells at incubated for 15 mins by neurotransmitter reuptake assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352820";"1";"Scientific Literature";"ACS Med Chem Lett";"2014";"CHEMBL3307715";"";""
"CHEMBL3331503";"";"None";"323.70";"0";"3.42";"10dl";"CC(C)N(Cc1ccc(Cl)c(Cl)c1)CC1CNC1.Cl";"IC50";"'='";"7.6";"nM";"8.12";"";"";"UO_0000065";"28.27";"0.62";"4.70";"53.17";"0";"CHEMBL3385965";"Inhibition of human SERT expressed in HEK293 cells at incubated for 15 mins by neurotransmitter reuptake assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352820";"1";"Scientific Literature";"ACS Med Chem Lett";"2014";"CHEMBL3307715";"";""
"CHEMBL3775008";"";"None";"432.44";"1";"5.07";"1h";"Clc1ccc(N2CCN(CCN3CCC(Cc4ccccc4)CC3)CC2)c(Cl)c1";"IC50";"'='";"4320.0";"nM";"5.37";"";"";"UO_0000065";"12.41";"0.25";"0.29";"55.19";"0";"CHEMBL3776803";"Inhibition of [3H]-5-HT reuptake in human SERT transfected into HEK293 cells by liquid scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3774305";"1";"Scientific Literature";"Bioorg Med Chem";"2016";"CHEMBL3307715";"";""
"CHEMBL3774556";"";"None";"412.02";"0";"4.81";"2f";"Clc1ccc(N2CCN(CCCN3CCC(Cc4ccccc4)CC3)CC2)cc1";"IC50";"'='";"2030.0";"nM";"5.69";"";"";"UO_0000065";"13.82";"0.27";"0.88";"58.56";"0";"CHEMBL3776803";"Inhibition of [3H]-5-HT reuptake in human SERT transfected into HEK293 cells by liquid scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3774305";"1";"Scientific Literature";"Bioorg Med Chem";"2016";"CHEMBL3307715";"";""
"CHEMBL508112";"BENZOTHIAZYL DISULFIDE";"None";"332.50";"1";"5.71";"BENZOTHIAZYL DISULFIDE";"c1ccc2sc(SSc3nc4ccccc4s3)nc2c1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909109";"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"HEK293";"Membrane";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715";"";""
"CHEMBL549";"CITALOPRAM";"4.0";"324.40";"0";"3.81";"Citalopram";"CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21";"IC50";"'='";"6.27";"nM";"8.20";"";"";"UO_0000065";"25.29";"0.47";"4.39";"22.62";"0";"CHEMBL4122691";"Inhibition of SERT (unknown origin) expressed in HEK293 cells assessed as reduction in 5-HT uptake incubated for 30 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4118156";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";"";""
"CHEMBL1224382";"";"None";"300.19";"0";"2.49";"19r";"CNCC[C@@H](c1ccc(Cl)c(Cl)c1)n1nnc(C)n1";"IC50";"'='";"143.0";"nM";"6.84";"";"";"UO_0000065";"22.80";"0.49";"4.35";"12.30";"0";"CHEMBL1228923";"Inhibition of serotonin reuptake at human SERT expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1221386";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307715";"";""
"CHEMBL326165";"N-[(2-((3'-N-propyl-(1''R) -3''beta-(4-fluorophenyl) tropane-2''-beta-1-propanoyl) (2-mercaptoethyl) amino) acetyl) -2-aminoethanethiolato)rhenium(V) oxide";"None";"694.91";"None";"None";"12a (O-1505)";"";"IC50";"'='";"497.0";"nM";"6.30";"";"";"UO_0000065";"9.07";"None";"None";"None";"0";"CHEMBL806185";"In vitro affinity for serotonin transporter in Rhesus (Macaca mulatta) or Cynomolgus (Macaca fasicularis) monkey striata using [3H]citalopram displacement.";"B";"BAO_0000357";"single protein format";"Cercopithecidae";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145865";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";""
"CHEMBL565844";"";"None";"253.77";"0";"3.61";"2l";"Cc1ccc(C(=O)C(C)NC(C)(C)C)cc1Cl";"IC50";"'>'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1064406";"Inhibition of [3H]serotonin uptake at human SERT expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157604";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3307715";"";""
"CHEMBL605501";"";"None";"235.30";"0";"2.93";"2q";"CC(NC1CCCC1)C(=O)c1cccc(F)c1";"IC50";"'>'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1064406";"Inhibition of [3H]serotonin uptake at human SERT expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157604";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3307715";"";""
"CHEMBL4245867";"";"None";"442.39";"1";"5.09";"II";"O=C(NCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2ccccc2c1";"IC50";"'='";"740.0";"nM";"6.13";"";"";"UO_0000065";"13.86";"0.28";"1.04";"17.23";"0";"CHEMBL4276203";"Inhibition of [3H]serotonin uptake at human SERT expressed in HEK293 cells after 15 to 20 mins by microbeta scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4270660";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";"";""
"CHEMBL427215";"";"None";"293.48";"None";"None";"(R)-134";"COc1ccc([C@H](CN(C)C)[Si]2(O)CCCCC2)cc1";"IC50";"'='";"3168.0";"nM";"5.50";"";"";"UO_0000065";"18.74";"None";"None";"None";"0";"CHEMBL4229767";"Inhibition of human SERT expressed in HEK293 cells assessed as decrease in [3H]-serotonin reuptake after 10 mins by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4229328";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";""
"CHEMBL569700";"";"None";"223.70";"0";"2.66";"1x";"CC(NC1CC1)C(=O)c1cccc(Cl)c1";"IC50";"'='";"3180.0";"nM";"5.50";"";"";"UO_0000065";"24.58";"0.50";"2.84";"18.89";"0";"CHEMBL1041762";"Inhibition of [3H]serotonin reuptake at human SERT expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156106";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3307715";"";""
"CHEMBL469606";"";"None";"290.39";"0";"1.82";"17";"CN([C@H]1CCNC1)S(=O)(=O)c1ccc2ccccc2c1";"IC50";"'>'";"400.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL954293";"Inhibition of radiolabeled serotonin reuptake at human SERT expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153958";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3307715";"";""
"CHEMBL513367";"";"None";"332.47";"0";"2.99";"18";"CCCCN([C@H]1CCNC1)S(=O)(=O)c1ccc2ccccc2c1";"IC50";"'='";"16.0";"nM";"7.80";"";"";"UO_0000065";"23.45";"0.46";"4.81";"15.78";"0";"CHEMBL954293";"Inhibition of radiolabeled serotonin reuptake at human SERT expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153958";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3307715";"";""
"CHEMBL471029";"";"None";"282.43";"0";"3.80";"22";"CCCCN(Cc1ccc2ccccc2c1)[C@H]1CCNC1";"IC50";"'='";"0.3";"nM";"9.52";"";"";"UO_0000065";"33.72";"0.62";"5.72";"62.36";"0";"CHEMBL954293";"Inhibition of radiolabeled serotonin reuptake at human SERT expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153958";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3307715";"";""
"CHEMBL451460";"";"None";"227.31";"0";"2.83";"24";"c1ccc2cc(OCC3CCNC3)ccc2c1";"IC50";"'='";"25.0";"nM";"7.60";"";"";"UO_0000065";"33.44";"0.61";"4.77";"35.76";"0";"CHEMBL954293";"Inhibition of radiolabeled serotonin reuptake at human SERT expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153958";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3307715";"";""
"CHEMBL469551";"";"None";"252.32";"0";"2.70";"25";"N#Cc1ccc2cc(OC[C@H]3CCNC3)ccc2c1";"IC50";"'='";"37.0";"nM";"7.43";"";"";"UO_0000065";"29.45";"0.53";"4.73";"16.50";"0";"CHEMBL954293";"Inhibition of radiolabeled serotonin reuptake at human SERT expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153958";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3307715";"";""
"CHEMBL506397";"";"None";"252.32";"0";"2.70";"26";"N#Cc1ccc2cc(OC[C@@H]3CCNC3)ccc2c1";"IC50";"'='";"42.0";"nM";"7.38";"";"";"UO_0000065";"29.24";"0.53";"4.68";"16.37";"0";"CHEMBL954293";"Inhibition of radiolabeled serotonin reuptake at human SERT expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153958";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3307715";"";""
"CHEMBL469552";"";"None";"266.34";"0";"3.09";"28";"N#Cc1ccc2cc(OCC3CCNCC3)ccc2c1";"IC50";"'='";"15.0";"nM";"7.82";"";"";"UO_0000065";"29.38";"0.53";"4.73";"17.37";"0";"CHEMBL954293";"Inhibition of radiolabeled serotonin reuptake at human SERT expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153958";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3307715";"";""
"CHEMBL443090";"";"None";"272.37";"0";"2.74";"33";"Cc1c(CCN2CCNCC2)ccc2cc(F)ccc12";"IC50";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"30.83";"0.57";"5.66";"55.00";"0";"CHEMBL954293";"Inhibition of radiolabeled serotonin reuptake at human SERT expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153958";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3307715";"";""
"CHEMBL471036";"LITOXETINE";"1.0";"241.33";"0";"3.11";"Litoxetine";"c1ccc2cc(COC3CCNCC3)ccc2c1";"IC50";"'='";"6.0";"nM";"8.22";"";"";"UO_0000065";"34.07";"0.62";"5.11";"38.67";"0";"CHEMBL954293";"Inhibition of radiolabeled serotonin reuptake at human SERT expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153958";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3307715";"";""
"CHEMBL4228747";"";"None";"285.34";"0";"2.76";"72; NS-182283";"Cc1cc2cc(OC3C[C@H]4CC[C@@H](C3)N4)ccc2oc1=O";"IC50";"'='";"0.72";"nM";"9.14";"";"";"UO_0000065";"32.04";"0.59";"6.38";"17.76";"0";"CHEMBL4219661";"Binding affinity to SERT (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4219032";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";""
"CHEMBL4225251";"";"None";"288.22";"0";"3.51";"116";"C[C@]1(O)CC[C@](CN)(c2ccc(Cl)c(Cl)c2)CC1";"IC50";"'='";"1187.0";"nM";"5.93";"";"";"UO_0000065";"20.56";"0.45";"2.42";"12.81";"0";"CHEMBL4219680";"Inhibition of SERT (unknown origin)-mediated uptake";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4219032";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";""
"CHEMBL318592";"";"None";"244.33";"0";"3.38";"6d";"COC(=O)C1C2CCC(C2)CC1c1ccccc1";"IC50";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL801384";"Inhibition of [3H]citalopram binding to the serotonin transporter in cynomolgus (macaca fascicularis) monkey caudate putamen.";"B";"BAO_0000221";"tissue-based format";"Cercopithecidae";"CHEMBL3638267";"Caudate-putamen";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133606";"1";"Scientific Literature";"J Med Chem";"2000";"None";"";""
"CHEMBL1403281";"ERGOCRYPTINE";"None";"575.71";"1";"2.43";"ALPHA-ERGOCRYPTINE";"CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909109";"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"HEK293";"Membrane";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715";"";""
