cmpd_id,subset,fold
CHEMBL1818459,train_valid,2
CHEMBL2326687,train_valid,2
CHEMBL574347,train_valid,2
CHEMBL395649,train_valid,2
CHEMBL3126751,train_valid,2
CHEMBL207719,train_valid,2
CHEMBL589178,train_valid,2
CHEMBL438321,train_valid,2
CHEMBL1645612,train_valid,2
CHEMBL324269,train_valid,2
CHEMBL395910,train_valid,2
CHEMBL336920,train_valid,2
CHEMBL1818466,train_valid,2
CHEMBL2322002,train_valid,2
CHEMBL519819,train_valid,2
CHEMBL4752743,train_valid,2
CHEMBL401683,train_valid,2
CHEMBL382783,train_valid,2
CHEMBL518276,train_valid,2
CHEMBL1818462,train_valid,2
CHEMBL1645601,train_valid,2
CHEMBL257738,train_valid,2
CHEMBL257221,train_valid,2
CHEMBL563384,train_valid,2
CHEMBL3085021,train_valid,2
CHEMBL332098,train_valid,2
CHEMBL132082,train_valid,2
CHEMBL1200406,train_valid,2
CHEMBL1170017,train_valid,2
CHEMBL183470,train_valid,2
CHEMBL109571,train_valid,2
CHEMBL1080755,train_valid,2
CHEMBL575290,train_valid,2
CHEMBL463431,train_valid,2
CHEMBL1080389,train_valid,2
CHEMBL444540,train_valid,2
CHEMBL3754166,train_valid,2
CHEMBL1645605,train_valid,2
CHEMBL574231,train_valid,2
CHEMBL331799,train_valid,2
CHEMBL1645615,train_valid,2
CHEMBL1170211,train_valid,2
CHEMBL457968,train_valid,2
CHEMBL332097,train_valid,2
CHEMBL591514,train_valid,2
CHEMBL3126750,train_valid,2
CHEMBL461268,train_valid,2
CHEMBL326706,train_valid,2
CHEMBL1201192,train_valid,2
CHEMBL208420,train_valid,2
CHEMBL231858,train_valid,2
CHEMBL419385,train_valid,2
CHEMBL550870,train_valid,2
CHEMBL1672355,train_valid,2
CHEMBL420142,train_valid,2
CHEMBL4764284,train_valid,2
CHEMBL441358,train_valid,2
CHEMBL1170213,train_valid,2
CHEMBL1081649,train_valid,2
CHEMBL232870,train_valid,2
CHEMBL56367,train_valid,2
CHEMBL4062435,train_valid,2
CHEMBL325669,train_valid,2
CHEMBL2326684,train_valid,2
CHEMBL215236,train_valid,2
CHEMBL1645598,train_valid,2
CHEMBL457930,train_valid,2
CHEMBL1670,train_valid,2
CHEMBL583751,train_valid,2
CHEMBL1201203,train_valid,2
CHEMBL3754496,train_valid,2
CHEMBL232879,train_valid,2
CHEMBL235626,train_valid,2
CHEMBL503378,train_valid,2
CHEMBL109517,train_valid,2
CHEMBL456223,train_valid,2
CHEMBL429015,train_valid,2
CHEMBL4214975,train_valid,2
CHEMBL573898,train_valid,2
CHEMBL574428,train_valid,2
CHEMBL1645602,train_valid,2
CHEMBL1645599,train_valid,2
CHEMBL1170794,train_valid,2
CHEMBL564094,train_valid,2
CHEMBL552341,train_valid,2
CHEMBL4740660,train_valid,2
CHEMBL1818456,train_valid,2
CHEMBL2321995,train_valid,2
CHEMBL383745,train_valid,2
CHEMBL458639,train_valid,2
CHEMBL322348,train_valid,2
CHEMBL516730,train_valid,2
CHEMBL2322000,train_valid,2
CHEMBL556539,train_valid,2
CHEMBL111128,train_valid,2
CHEMBL1080735,train_valid,2
CHEMBL4063478,train_valid,2
CHEMBL429630,train_valid,2
CHEMBL4217581,train_valid,2
CHEMBL326466,train_valid,2
CHEMBL1645597,train_valid,2
CHEMBL1818451,train_valid,2
CHEMBL2391541,train_valid,2
CHEMBL1224492,train_valid,2
CHEMBL526849,train_valid,2
CHEMBL480988,train_valid,2
CHEMBL432022,train_valid,2
CHEMBL557119,train_valid,2
CHEMBL552338,train_valid,2
CHEMBL520970,train_valid,2
CHEMBL497338,train_valid,2
CHEMBL2326693,train_valid,2
CHEMBL501919,train_valid,2
CHEMBL442843,train_valid,2
CHEMBL272699,train_valid,2
CHEMBL336100,train_valid,2
CHEMBL1818460,train_valid,2
CHEMBL232070,train_valid,2
CHEMBL4794169,train_valid,2
CHEMBL317757,train_valid,2
CHEMBL336613,train_valid,2
CHEMBL570317,train_valid,2
CHEMBL561739,train_valid,2
CHEMBL4208779,train_valid,2
CHEMBL234128,train_valid,2
CHEMBL592697,train_valid,2
CHEMBL11493,train_valid,2
CHEMBL4761695,train_valid,3
CHEMBL403570,train_valid,3
CHEMBL4753189,train_valid,3
CHEMBL5086370,train_valid,3
CHEMBL3321792,train_valid,3
CHEMBL2326695,train_valid,3
CHEMBL1171392,train_valid,3
CHEMBL259209,train_valid,3
CHEMBL202939,train_valid,3
CHEMBL1173341,train_valid,3
CHEMBL519609,train_valid,3
CHEMBL3321791,train_valid,3
CHEMBL333476,train_valid,3
CHEMBL511347,train_valid,3
CHEMBL1641695,train_valid,3
CHEMBL1172850,train_valid,3
CHEMBL1641694,train_valid,3
CHEMBL2386163,train_valid,3
CHEMBL596806,train_valid,3
CHEMBL394089,train_valid,3
CHEMBL1224094,train_valid,3
CHEMBL4227100,train_valid,3
CHEMBL304656,train_valid,3
CHEMBL26649,train_valid,3
CHEMBL361259,train_valid,3
CHEMBL492916,train_valid,3
CHEMBL2030636,train_valid,3
CHEMBL130668,train_valid,3
CHEMBL498367,train_valid,3
CHEMBL493130,train_valid,3
CHEMBL1170585,train_valid,3
CHEMBL456221,train_valid,3
CHEMBL215988,train_valid,3
CHEMBL2326691,train_valid,3
CHEMBL573532,train_valid,3
CHEMBL560673,train_valid,3
CHEMBL575700,train_valid,3
CHEMBL498565,train_valid,3
CHEMBL2321990,train_valid,3
CHEMBL120490,train_valid,3
CHEMBL476839,train_valid,3
CHEMBL609023,train_valid,3
CHEMBL294105,train_valid,3
CHEMBL450769,train_valid,3
CHEMBL2205811,train_valid,3
CHEMBL1224317,train_valid,3
CHEMBL478833,train_valid,3
CHEMBL459391,train_valid,3
CHEMBL467736,train_valid,3
CHEMBL602323,train_valid,3
CHEMBL4754102,train_valid,3
CHEMBL1224401,train_valid,3
CHEMBL1643902,train_valid,3
CHEMBL1172919,train_valid,3
CHEMBL459852,train_valid,3
CHEMBL404247,train_valid,3
CHEMBL1641696,train_valid,3
CHEMBL463388,train_valid,3
CHEMBL1645609,train_valid,3
CHEMBL1818469,train_valid,3
CHEMBL460407,train_valid,3
CHEMBL232663,train_valid,3
CHEMBL55505,train_valid,3
CHEMBL451232,train_valid,3
CHEMBL511163,train_valid,3
CHEMBL1641692,train_valid,3
CHEMBL513859,train_valid,3
CHEMBL2031876,train_valid,3
CHEMBL179249,train_valid,3
CHEMBL4227688,train_valid,3
CHEMBL575714,train_valid,3
CHEMBL270165,train_valid,3
CHEMBL343211,train_valid,3
CHEMBL411263,train_valid,3
CHEMBL461705,train_valid,3
CHEMBL1641693,train_valid,3
CHEMBL71,train_valid,3
CHEMBL2203551,train_valid,3
CHEMBL553224,train_valid,3
CHEMBL2432055,train_valid,3
CHEMBL4090416,train_valid,3
CHEMBL574127,train_valid,3
CHEMBL449277,train_valid,3
CHEMBL401071,train_valid,3
CHEMBL5081245,train_valid,3
CHEMBL511525,train_valid,3
CHEMBL388255,train_valid,3
CHEMBL450184,train_valid,3
CHEMBL2386164,train_valid,3
CHEMBL562533,train_valid,3
CHEMBL243204,train_valid,3
CHEMBL3321790,train_valid,3
CHEMBL408206,train_valid,3
CHEMBL1224093,train_valid,3
CHEMBL443797,train_valid,3
CHEMBL135,train_valid,3
CHEMBL442234,train_valid,3
CHEMBL3323104,train_valid,3
CHEMBL575899,train_valid,3
CHEMBL113136,train_valid,3
CHEMBL607871,train_valid,3
CHEMBL1231,train_valid,3
CHEMBL3323095,train_valid,3
CHEMBL1224399,train_valid,3
CHEMBL2031874,train_valid,3
CHEMBL497140,train_valid,3
CHEMBL3323105,train_valid,3
CHEMBL1641697,train_valid,3
CHEMBL1645606,train_valid,3
CHEMBL558651,train_valid,3
CHEMBL468208,train_valid,3
CHEMBL1818542,train_valid,3
CHEMBL2031885,train_valid,3
CHEMBL476320,train_valid,3
CHEMBL294481,train_valid,3
CHEMBL286312,train_valid,3
CHEMBL3417585,train_valid,3
CHEMBL270607,train_valid,3
CHEMBL477587,train_valid,3
CHEMBL333280,train_valid,3
CHEMBL4278465,train_valid,3
CHEMBL446084,train_valid,3
CHEMBL147544,train_valid,3
CHEMBL1744190,train_valid,3
CHEMBL47050,train_valid,3
CHEMBL465123,train_valid,3
CHEMBL2170610,train_valid,3
CHEMBL493369,train_valid,3
CHEMBL2338055,train_valid,3
CHEMBL2180074,train_valid,3
CHEMBL54465,train_valid,3
CHEMBL610220,train_valid,3
CHEMBL1224024,train_valid,3
CHEMBL3918282,train_valid,3
CHEMBL4520788,train_valid,3
CHEMBL398009,train_valid,3
CHEMBL1818543,train_valid,3
CHEMBL1171007,train_valid,3
CHEMBL1945782,train_valid,3
CHEMBL926,train_valid,3
CHEMBL570781,train_valid,3
CHEMBL331334,train_valid,3
CHEMBL335165,train_valid,3
CHEMBL463389,train_valid,3
CHEMBL1643899,train_valid,3
CHEMBL173861,train_valid,3
CHEMBL456222,train_valid,3
CHEMBL1643772,train_valid,3
CHEMBL554336,train_valid,3
CHEMBL463585,train_valid,3
CHEMBL2031877,train_valid,3
CHEMBL558525,train_valid,3
CHEMBL468207,train_valid,3
CHEMBL596175,train_valid,3
CHEMBL5201983,train_valid,3
CHEMBL4639814,train_valid,3
CHEMBL450987,train_valid,3
CHEMBL637,train_valid,3
CHEMBL496938,train_valid,3
CHEMBL3663908,train_valid,3
CHEMBL598228,train_valid,3
CHEMBL295467,train_valid,3
CHEMBL402644,train_valid,3
CHEMBL3931765,train_valid,3
CHEMBL394373,train_valid,3
CHEMBL5191141,train_valid,3
CHEMBL2177497,train_valid,3
CHEMBL1947092,train_valid,3
CHEMBL564934,train_valid,3
CHEMBL3663907,train_valid,3
CHEMBL4578164,train_valid,3
CHEMBL2338054,train_valid,3
CHEMBL333667,train_valid,3
CHEMBL411262,train_valid,3
CHEMBL2031884,train_valid,3
CHEMBL91,train_valid,3
CHEMBL1224090,train_valid,3
CHEMBL1224089,train_valid,3
CHEMBL4228464,train_valid,3
CHEMBL1080968,train_valid,3
CHEMBL233088,train_valid,3
CHEMBL582928,train_valid,3
CHEMBL599593,train_valid,3
CHEMBL347772,train_valid,3
CHEMBL6731,train_valid,3
CHEMBL4797981,train_valid,3
CHEMBL3085023,train_valid,3
CHEMBL403148,train_valid,3
CHEMBL550402,train_valid,3
CHEMBL573973,train_valid,3
CHEMBL120951,train_valid,3
CHEMBL541196,train_valid,3
CHEMBL242920,train_valid,3
CHEMBL2321991,train_valid,3
CHEMBL573766,train_valid,3
CHEMBL2386165,train_valid,3
CHEMBL511756,train_valid,3
CHEMBL808,train_valid,3
CHEMBL4634776,train_valid,3
CHEMBL4226867,train_valid,3
CHEMBL2321992,train_valid,3
CHEMBL421867,train_valid,3
CHEMBL4533250,train_valid,3
CHEMBL1224091,train_valid,3
CHEMBL599798,train_valid,3
CHEMBL2386166,train_valid,3
CHEMBL1079264,train_valid,3
CHEMBL5090705,train_valid,3
CHEMBL202565,train_valid,3
CHEMBL573972,train_valid,3
CHEMBL828,train_valid,3
CHEMBL1170396,train_valid,3
CHEMBL3609637,train_valid,3
CHEMBL381256,train_valid,3
CHEMBL1644980,train_valid,3
CHEMBL2321993,train_valid,3
CHEMBL3663915,train_valid,3
CHEMBL43048,train_valid,3
CHEMBL1645607,train_valid,3
CHEMBL132614,train_valid,3
CHEMBL602850,train_valid,3
CHEMBL498775,train_valid,3
CHEMBL610795,train_valid,3
CHEMBL574348,train_valid,3
CHEMBL1224092,train_valid,3
CHEMBL270099,train_valid,3
CHEMBL4563018,train_valid,3
CHEMBL2432048,train_valid,3
CHEMBL525371,train_valid,3
CHEMBL248824,train_valid,3
CHEMBL4293307,train_valid,3
CHEMBL612232,train_valid,3
CHEMBL459367,train_valid,3
CHEMBL942,train_valid,3
CHEMBL498566,train_valid,3
CHEMBL1224562,train_valid,3
CHEMBL596796,train_valid,3
CHEMBL461706,train_valid,3
CHEMBL371932,train_valid,3
CHEMBL204232,train_valid,3
CHEMBL1170397,train_valid,3
CHEMBL201977,train_valid,3
CHEMBL1224025,train_valid,3
CHEMBL123830,train_valid,3
CHEMBL1170793,train_valid,3
CHEMBL3609749,train_valid,3
CHEMBL2432045,train_valid,3
CHEMBL561132,train_valid,3
CHEMBL4777443,train_valid,3
CHEMBL596805,train_valid,3
CHEMBL2432061,train_valid,3
CHEMBL459390,train_valid,3
CHEMBL2031737,train_valid,3
CHEMBL402143,train_valid,3
CHEMBL563117,train_valid,3
CHEMBL330666,train_valid,3
CHEMBL445977,train_valid,3
CHEMBL466733,train_valid,3
CHEMBL599639,train_valid,3
CHEMBL3663911,train_valid,3
CHEMBL3913012,train_valid,3
CHEMBL270791,train_valid,3
CHEMBL273157,train_valid,3
CHEMBL1224400,train_valid,3
CHEMBL445747,train_valid,3
CHEMBL181188,train_valid,3
CHEMBL409877,train_valid,3
CHEMBL233530,train_valid,3
CHEMBL5091642,train_valid,3
CHEMBL3323091,train_valid,3
CHEMBL3663919,train_valid,3
CHEMBL273208,train_valid,3
CHEMBL555146,train_valid,3
CHEMBL608430,train_valid,3
CHEMBL691,train_valid,3
CHEMBL448912,train_valid,3
CHEMBL4227753,train_valid,3
CHEMBL2205813,train_valid,3
CHEMBL558065,train_valid,3
CHEMBL2206445,train_valid,3
CHEMBL118794,train_valid,3
CHEMBL145994,train_valid,3
CHEMBL393701,train_valid,3
CHEMBL2321994,train_valid,3
CHEMBL4558518,train_valid,3
CHEMBL5078669,train_valid,3
CHEMBL477573,train_valid,3
CHEMBL396318,train_valid,3
CHEMBL450907,train_valid,3
CHEMBL41,train_valid,3
CHEMBL4535474,train_valid,3
CHEMBL1118,train_valid,3
CHEMBL3323179,train_valid,3
CHEMBL4798801,train_valid,3
CHEMBL558329,train_valid,3
CHEMBL3417586,train_valid,3
CHEMBL596784,train_valid,3
CHEMBL557660,train_valid,3
CHEMBL549510,train_valid,3
CHEMBL451264,train_valid,3
CHEMBL206128,train_valid,3
CHEMBL515472,train_valid,3
CHEMBL5077561,train_valid,3
CHEMBL1645608,train_valid,3
CHEMBL202055,train_valid,3
CHEMBL395609,train_valid,3
CHEMBL497340,train_valid,3
CHEMBL2030635,train_valid,3
CHEMBL293583,train_valid,3
CHEMBL596795,train_valid,3
CHEMBL466538,train_valid,3
CHEMBL1643900,train_valid,3
CHEMBL133043,train_valid,3
CHEMBL429,train_valid,3
CHEMBL2326692,train_valid,3
CHEMBL550401,train_valid,3
CHEMBL377498,train_valid,3
CHEMBL461707,train_valid,3
CHEMBL2206441,train_valid,3
CHEMBL246955,train_valid,3
CHEMBL270625,train_valid,3
CHEMBL322067,train_valid,3
CHEMBL130477,train_valid,3
CHEMBL2180073,train_valid,3
CHEMBL1224563,train_valid,3
CHEMBL1643901,train_valid,3
CHEMBL4564992,train_valid,3
CHEMBL596185,train_valid,3
CHEMBL43064,train_valid,4
CHEMBL283662,train_valid,4
CHEMBL549584,train_valid,4
CHEMBL728,train_valid,4
CHEMBL1914692,train_valid,4
CHEMBL122452,train_valid,4
CHEMBL199103,train_valid,4
CHEMBL596987,train_valid,4
CHEMBL467757,train_valid,4
CHEMBL499461,train_valid,4
CHEMBL954,train_valid,4
CHEMBL1672288,train_valid,4
CHEMBL1632174,train_valid,4
CHEMBL4754103,train_valid,4
CHEMBL83,train_valid,4
CHEMBL372199,train_valid,4
CHEMBL204288,train_valid,4
CHEMBL598215,train_valid,4
CHEMBL1945249,train_valid,4
CHEMBL1914699,train_valid,4
CHEMBL1224239,train_valid,4
CHEMBL196760,train_valid,4
CHEMBL1258223,train_valid,4
CHEMBL511950,train_valid,4
CHEMBL2326690,train_valid,4
CHEMBL460204,train_valid,4
CHEMBL3663916,train_valid,4
CHEMBL417035,train_valid,4
CHEMBL328415,train_valid,4
CHEMBL629,train_valid,4
CHEMBL2021582,train_valid,4
CHEMBL4085107,train_valid,4
CHEMBL1224164,train_valid,4
CHEMBL243141,train_valid,4
CHEMBL493568,train_valid,4
CHEMBL236046,train_valid,4
CHEMBL1258671,train_valid,4
CHEMBL455221,train_valid,4
CHEMBL2326689,train_valid,4
CHEMBL3799512,train_valid,4
CHEMBL603480,train_valid,4
CHEMBL322385,train_valid,4
CHEMBL571443,train_valid,4
CHEMBL383464,train_valid,4
CHEMBL2336611,train_valid,4
CHEMBL1818444,train_valid,4
CHEMBL466750,train_valid,4
CHEMBL4636778,train_valid,4
CHEMBL4277264,train_valid,4
CHEMBL391947,train_valid,4
CHEMBL559802,train_valid,4
CHEMBL229429,train_valid,4
CHEMBL726,train_valid,4
CHEMBL1224240,train_valid,4
CHEMBL566193,train_valid,4
CHEMBL595540,train_valid,4
CHEMBL1170212,train_valid,4
CHEMBL1914696,train_valid,4
CHEMBL504231,train_valid,4
CHEMBL608704,train_valid,4
CHEMBL505431,train_valid,4
CHEMBL565386,train_valid,4
CHEMBL1224034,train_valid,4
CHEMBL3612941,train_valid,4
CHEMBL27979,train_valid,4
CHEMBL3954574,train_valid,4
CHEMBL375118,train_valid,4
CHEMBL1091513,train_valid,4
CHEMBL2180069,train_valid,4
CHEMBL1177,train_valid,4
CHEMBL4572614,train_valid,4
CHEMBL1632158,train_valid,4
CHEMBL4549596,train_valid,4
CHEMBL124222,train_valid,4
CHEMBL373773,train_valid,4
CHEMBL1083705,train_valid,4
CHEMBL2029053,train_valid,4
CHEMBL631,train_valid,4
CHEMBL4539105,train_valid,4
CHEMBL3480577,train_valid,4
CHEMBL407803,train_valid,4
CHEMBL611379,train_valid,4
CHEMBL150045,train_valid,4
CHEMBL204759,train_valid,4
CHEMBL239616,train_valid,4
CHEMBL216773,train_valid,4
CHEMBL482496,train_valid,4
CHEMBL467094,train_valid,4
CHEMBL611367,train_valid,4
CHEMBL2030626,train_valid,4
CHEMBL467585,train_valid,4
CHEMBL203013,train_valid,4
CHEMBL551135,train_valid,4
CHEMBL4208250,train_valid,4
CHEMBL2203406,train_valid,4
CHEMBL2432039,train_valid,4
CHEMBL103936,train_valid,4
CHEMBL324518,train_valid,4
CHEMBL594388,train_valid,4
CHEMBL428,train_valid,4
CHEMBL606809,train_valid,4
CHEMBL595767,train_valid,4
CHEMBL1644978,train_valid,4
CHEMBL596989,train_valid,4
CHEMBL538405,train_valid,4
CHEMBL1201353,train_valid,4
CHEMBL4743313,train_valid,4
CHEMBL137020,train_valid,4
CHEMBL466006,train_valid,4
CHEMBL44,train_valid,4
CHEMBL4514672,train_valid,4
CHEMBL4227027,train_valid,4
CHEMBL1172744,train_valid,4
CHEMBL3663920,train_valid,4
CHEMBL4640372,train_valid,4
CHEMBL81,train_valid,4
CHEMBL3897415,train_valid,4
CHEMBL3663917,train_valid,4
CHEMBL307314,train_valid,4
CHEMBL3126735,train_valid,4
CHEMBL137718,train_valid,4
CHEMBL69380,train_valid,4
CHEMBL67024,train_valid,4
CHEMBL564288,train_valid,4
CHEMBL1945250,train_valid,4
CHEMBL119385,train_valid,4
CHEMBL2029052,train_valid,4
CHEMBL343534,train_valid,4
CHEMBL1083706,train_valid,4
CHEMBL571893,train_valid,4
CHEMBL1224161,train_valid,4
CHEMBL4551344,train_valid,4
CHEMBL1200633,train_valid,4
CHEMBL4160064,train_valid,4
CHEMBL199824,train_valid,4
CHEMBL121460,train_valid,4
CHEMBL3685796,train_valid,4
CHEMBL597000,train_valid,4
CHEMBL481153,train_valid,4
CHEMBL5089012,train_valid,4
CHEMBL1818445,train_valid,4
CHEMBL388257,train_valid,4
CHEMBL4213176,train_valid,4
CHEMBL248825,train_valid,4
CHEMBL607547,train_valid,4
CHEMBL2030637,train_valid,4
CHEMBL1914695,train_valid,4
CHEMBL556299,train_valid,4
CHEMBL559137,train_valid,4
CHEMBL633,train_valid,4
CHEMBL4227444,train_valid,4
CHEMBL611962,train_valid,4
CHEMBL4745777,train_valid,4
CHEMBL590615,train_valid,4
CHEMBL1940403,train_valid,4
CHEMBL451500,train_valid,4
CHEMBL1173607,train_valid,4
CHEMBL121611,train_valid,4
CHEMBL1818443,train_valid,4
CHEMBL3323184,train_valid,4
CHEMBL4762270,train_valid,4
CHEMBL542436,train_valid,4
CHEMBL1196025,train_valid,4
CHEMBL337020,train_valid,4
CHEMBL1080789,train_valid,4
CHEMBL122859,train_valid,4
CHEMBL4466483,train_valid,4
CHEMBL564935,train_valid,4
CHEMBL451838,train_valid,4
CHEMBL402924,train_valid,4
CHEMBL476108,train_valid,4
CHEMBL1411979,train_valid,4
CHEMBL334255,train_valid,4
CHEMBL4291048,train_valid,4
CHEMBL4516982,train_valid,4
CHEMBL296419,train_valid,4
CHEMBL1940404,train_valid,4
CHEMBL340281,train_valid,4
CHEMBL4074774,train_valid,4
CHEMBL237512,train_valid,4
CHEMBL35411,train_valid,4
CHEMBL1831166,train_valid,4
CHEMBL566418,train_valid,4
CHEMBL3663918,train_valid,4
CHEMBL399430,train_valid,4
CHEMBL327055,train_valid,4
CHEMBL1479,train_valid,4
CHEMBL3663913,train_valid,4
CHEMBL50498,train_valid,4
CHEMBL3800596,train_valid,4
CHEMBL809,train_valid,4
CHEMBL4540759,train_valid,4
CHEMBL1626,train_valid,4
CHEMBL611960,train_valid,4
CHEMBL258930,train_valid,4
CHEMBL5174205,train_valid,4
CHEMBL396754,train_valid,4
CHEMBL232069,train_valid,4
CHEMBL357312,train_valid,4
CHEMBL3323107,train_valid,4
CHEMBL250000,train_valid,4
CHEMBL4226233,train_valid,4
CHEMBL30008,train_valid,4
CHEMBL1818450,train_valid,4
CHEMBL2179222,train_valid,4
CHEMBL3916231,train_valid,4
CHEMBL415,train_valid,4
CHEMBL157101,train_valid,4
CHEMBL4764679,train_valid,4
CHEMBL4530401,train_valid,4
CHEMBL3323101,train_valid,4
CHEMBL1224095,train_valid,4
CHEMBL569700,train_valid,4
CHEMBL723,train_valid,4
CHEMBL3663909,train_valid,4
CHEMBL235625,train_valid,4
CHEMBL595677,train_valid,4
CHEMBL464099,train_valid,4
CHEMBL3085020,train_valid,4
CHEMBL2029055,train_valid,4
CHEMBL3663912,train_valid,4
CHEMBL232068,train_valid,4
CHEMBL120269,train_valid,4
CHEMBL403571,train_valid,4
CHEMBL3104092,train_valid,4
CHEMBL4446366,train_valid,4
CHEMBL4747264,train_valid,4
CHEMBL477148,train_valid,4
CHEMBL1224241,train_valid,4
CHEMBL566420,train_valid,4
CHEMBL595674,train_valid,4
CHEMBL357322,train_valid,4
CHEMBL66112,train_valid,4
CHEMBL595539,train_valid,4
CHEMBL2031873,train_valid,4
CHEMBL360328,train_valid,4
CHEMBL2165447,train_valid,4
CHEMBL4514203,train_valid,4
CHEMBL558853,train_valid,4
CHEMBL201976,train_valid,4
CHEMBL9514,train_valid,4
CHEMBL1645618,train_valid,4
CHEMBL451837,train_valid,4
CHEMBL250689,train_valid,4
CHEMBL4227955,train_valid,4
CHEMBL303494,train_valid,4
CHEMBL486537,train_valid,4
CHEMBL3323097,train_valid,4
CHEMBL391912,train_valid,4
CHEMBL416409,train_valid,4
CHEMBL2432049,train_valid,4
CHEMBL221753,train_valid,4
CHEMBL3964962,train_valid,4
CHEMBL3323094,train_valid,4
CHEMBL550932,train_valid,4
CHEMBL19215,train_valid,4
CHEMBL1818449,train_valid,4
CHEMBL2112594,train_valid,4
CHEMBL3323185,train_valid,4
CHEMBL219707,train_valid,4
CHEMBL1818441,train_valid,4
CHEMBL220819,train_valid,4
CHEMBL1491,train_valid,4
CHEMBL2021583,train_valid,4
CHEMBL4167315,train_valid,4
CHEMBL210514,train_valid,4
CHEMBL2432050,train_valid,4
CHEMBL611959,train_valid,4
CHEMBL4528651,train_valid,4
CHEMBL4472703,train_valid,4
CHEMBL598644,train_valid,4
CHEMBL454507,train_valid,4
CHEMBL567479,train_valid,4
CHEMBL590472,train_valid,4
CHEMBL1818447,train_valid,4
CHEMBL342055,train_valid,4
CHEMBL584,train_valid,4
CHEMBL394755,train_valid,4
CHEMBL4169689,train_valid,4
CHEMBL420900,train_valid,4
CHEMBL4776192,train_valid,4
CHEMBL241115,train_valid,4
CHEMBL1224319,train_valid,4
CHEMBL595751,train_valid,4
CHEMBL202860,train_valid,4
CHEMBL118,train_valid,4
CHEMBL3104091,train_valid,4
CHEMBL233532,train_valid,4
CHEMBL2112595,train_valid,4
CHEMBL543390,train_valid,4
CHEMBL132676,train_valid,4
CHEMBL560536,train_valid,4
CHEMBL3663906,train_valid,4
CHEMBL27907,train_valid,4
CHEMBL1645619,train_valid,4
CHEMBL456654,train_valid,4
CHEMBL205005,train_valid,4
CHEMBL417049,train_valid,4
CHEMBL3897499,train_valid,4
CHEMBL549,train_valid,4
CHEMBL964,train_valid,4
CHEMBL232299,train_valid,4
CHEMBL445,train_valid,4
CHEMBL2179217,train_valid,4
CHEMBL249854,train_valid,4
CHEMBL960,train_valid,4
CHEMBL1242923,train_valid,4
CHEMBL4282264,train_valid,4
CHEMBL487763,train_valid,4
CHEMBL219281,train_valid,4
CHEMBL14144,train_valid,4
CHEMBL605119,train_valid,4
CHEMBL249807,train_valid,4
CHEMBL2308105,train_valid,4
CHEMBL12131,train_valid,4
CHEMBL564071,train_valid,4
CHEMBL4544690,train_valid,4
CHEMBL67078,train_valid,4
CHEMBL1818547,train_valid,4
CHEMBL1224165,train_valid,4
CHEMBL334577,train_valid,4
CHEMBL599240,train_valid,4
CHEMBL503,train_valid,4
CHEMBL4564126,train_valid,4
CHEMBL209821,train_valid,4
CHEMBL3319405,train_valid,4
CHEMBL1083707,train_valid,4
CHEMBL544370,train_valid,4
CHEMBL561878,test,0
CHEMBL17157,test,0
CHEMBL3663914,test,0
CHEMBL3663910,test,0
CHEMBL3321789,test,0
CHEMBL595638,test,0
CHEMBL1818545,test,0
CHEMBL1172,test,0
CHEMBL4447975,test,0
CHEMBL1062,test,0
CHEMBL136249,test,0
CHEMBL55,test,0
CHEMBL231684,test,0
CHEMBL600053,test,0
CHEMBL247933,test,0
CHEMBL508112,test,0
CHEMBL104,test,0
CHEMBL325826,test,0
CHEMBL136154,test,0
CHEMBL1171975,test,0
CHEMBL4746100,test,0
CHEMBL1914697,test,0
CHEMBL562569,test,0
CHEMBL1914693,test,0
CHEMBL370805,test,0
CHEMBL149878,test,0
CHEMBL4520293,test,0
CHEMBL279556,test,0
CHEMBL1173595,test,0
CHEMBL511,test,0
CHEMBL441864,test,0
CHEMBL567482,test,0
CHEMBL1945783,test,0
CHEMBL4642292,test,0
CHEMBL3099773,test,0
CHEMBL508678,test,0
CHEMBL595766,test,0
CHEMBL1172902,test,0
CHEMBL3321788,test,0
CHEMBL1818448,test,0
CHEMBL1258452,test,0
CHEMBL1262,test,0
CHEMBL136057,test,0
CHEMBL1170373,test,0
CHEMBL1818446,test,0
CHEMBL391911,test,0
CHEMBL4572167,test,0
CHEMBL115253,test,0
CHEMBL1224163,test,0
CHEMBL377510,test,0
CHEMBL511603,test,0
CHEMBL4469848,test,0
CHEMBL1221,test,0
CHEMBL141343,test,0
CHEMBL1645610,test,0
CHEMBL112528,test,0
CHEMBL3323099,test,0
CHEMBL608560,test,0
CHEMBL3323182,test,0
CHEMBL611963,test,0
CHEMBL3897750,test,0
CHEMBL2037528,test,0
CHEMBL149246,test,0
CHEMBL4216870,test,0
CHEMBL1224162,test,0
CHEMBL3923870,test,0
CHEMBL2432044,test,0
CHEMBL456638,test,0
CHEMBL3323102,test,0
CHEMBL1818546,test,0
CHEMBL2205832,test,0
CHEMBL4217988,test,0
CHEMBL607546,test,0
CHEMBL514447,test,0
CHEMBL1169733,test,0
CHEMBL391074,test,0
CHEMBL303266,test,0
CHEMBL2021577,test,0
CHEMBL196468,test,0
CHEMBL595190,test,0
CHEMBL115710,test,0
CHEMBL1224237,test,0
CHEMBL4225921,test,0
CHEMBL434063,test,0
CHEMBL553395,test,0
CHEMBL111928,test,0
CHEMBL395368,test,0
