"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL1170233";"";"None";"300.23";"0";"3.60";"47";"COC[C@@]12CN(C)CC[C@]1(c1ccc(Cl)c(Cl)c1)C2";"Ki";"'='";"31.62";"nM";"7.50";"";"";"UO_0000065";"24.98";"0.54";"3.90";"60.14";"0";"CHEMBL1176758";"Displacement of [N-methyl-3H]WIN-35428 from human recombinant DAT expressed in pig LLCPK cells after 2 hrs by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"LLCPK";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1177725";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";""
"CHEMBL377498";"";"None";"300.23";"0";"4.44";"6b";"CCC(CC(=O)c1ccc(Cl)c(Cl)c1)N1CCCC1";"Ki";"'='";"8440.0";"nM";"5.07";"";"";"UO_0000065";"16.90";"0.36";"0.63";"24.98";"0";"CHEMBL859233";"Displacement of [125I]RTI-55 from human DAT expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138144";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3307715";"";""
"CHEMBL379679";"";"None";"288.39";"0";"3.09";"4o";"CCCC(C(=O)c1ccc(NC(C)=O)cc1)N1CCCC1";"Ki";"'='";"30.2";"nM";"7.52";"";"";"UO_0000065";"26.08";"0.49";"4.43";"15.22";"0";"CHEMBL859233";"Displacement of [125I]RTI-55 from human DAT expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138144";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3307715";"";""
"CHEMBL203563";"";"None";"247.34";"0";"2.84";"4k";"CCCC(C(=O)c1ccc(O)cc1)N1CCCC1";"Ki";"'='";"125.0";"nM";"6.90";"";"";"UO_0000065";"27.91";"0.52";"4.06";"17.03";"0";"CHEMBL859233";"Displacement of [125I]RTI-55 from human DAT expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138144";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3307715";"";""
"CHEMBL1237064";"RAC-1-(3,4-DICHLO ROPHENYL)-3-AZABICYCLO[4.1.0]HEPTANE (ENANTIOMERS)";"None";"242.15";"0";"3.24";"rac-10";"Clc1ccc([C@@]23CCNC[C@@H]2C3)cc1Cl";"Ki";"'='";"50.12";"nM";"7.30";"";"";"UO_0000065";"30.15";"0.66";"4.06";"60.68";"0";"CHEMBL1176758";"Displacement of [N-methyl-3H]WIN-35428 from human recombinant DAT expressed in pig LLCPK cells after 2 hrs by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"LLCPK";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1177725";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";""
"CHEMBL2338051";"";"None";"323.77";"0";"4.35";"38d";"Fc1ccc(F)c(O[C@@H](c2ccccc2)[C@@H]2CCNC2)c1Cl";"Ki";"'='";"63.1";"nM";"7.20";"";"";"UO_0000065";"22.24";"0.45";"2.85";"33.87";"0";"CHEMBL2343887";"Displacement of [3H]WIN35428 from human recombinant DAT transfected in HEK293 cell membrane";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2331276";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307715";"";""
"CHEMBL4085107";"";"None";"544.64";"2";"6.58";"12b";"CCOC(=O)[C@@H]1C2CCC(C[C@@H]1OC(c1ccc(F)cc1)c1ccc(F)cc1)N2CCc1c[nH]c2ccccc12";"Ki";"'='";"147.0";"nM";"6.83";"";"";"UO_0000065";"12.55";"0.23";"0.25";"12.52";"0";"CHEMBL4027496";"Inhibition of [3H]WIN5428 uptake at wild type human DAT expressed in African green monkey COS7 cells after 90 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4024774";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";""
"CHEMBL322385";"";"None";"392.93";"1";"6.04";"6";"Cc1ccc(-c2cc(C3C(c4ccc(Cl)cc4)CC4CCC3N4C)on2)cc1";"Ki";"'='";"16.0";"nM";"7.80";"";"";"UO_0000065";"19.84";"0.38";"1.76";"26.63";"0";"CHEMBL4027504";"Inhibition of [3H]DA uptake at wild type human DAT expressed in African green monkey COS7 cells after 5 mins by beta scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4024774";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";""
"CHEMBL130668";"";"None";"280.33";"0";"2.05";"10";"Oc1ccc(C2(O)c3ccccc3C3=NCCCN32)cc1";"Ki";"'='";"87.1";"nM";"7.06";"";"";"UO_0000065";"25.18";"0.46";"5.01";"12.59";"0";"CHEMBL675649";"Displacement of [125I]- RTI-55 from Dopamine transporter expressed in HEK cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135775";"1";"Scientific Literature";"J Med Chem";"2002";"CHEMBL3307715";"";""
"CHEMBL609904";"";"None";"288.78";"0";"3.99";"2c";"Clc1ccccc1Oc1ncccc1C1CCNCC1";"Ki";"'='";"5150.0";"nM";"5.29";"";"";"UO_0000065";"18.31";"0.36";"1.30";"15.49";"0";"CHEMBL1073787";"Displacement of [3H]WIN-35428 from human DAT expressed in HEK293 cells by scintillation proximity assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1158522";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307715";"";""
"CHEMBL575930";"";"None";"285.36";"0";"3.87";"13d";"Fc1cccc(OCc2ccccc2)c1C1CCNCC1";"Ki";"'='";"1030.0";"nM";"5.99";"";"";"UO_0000065";"20.98";"0.39";"2.12";"28.16";"0";"CHEMBL1047379";"Displacement of [125I]RTI-55 from human DAT expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154653";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3307715";"";""
"CHEMBL147983";"";"None";"306.24";"1";"5.18";"2a (trans)";"CCN[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21";"Ki";"'='";"8.1";"nM";"8.09";"";"";"UO_0000065";"26.42";"0.55";"2.91";"67.26";"0";"CHEMBL670787";"Binding affinity against cloned human dopamine transporter using 40-80 pM [125I]RTI.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133565";"1";"Scientific Literature";"J Med Chem";"2000";"None";"";""
"CHEMBL146615";"";"None";"320.26";"1";"5.57";"3a (cis)";"CCCN[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21";"Ki";"'='";"280.0";"nM";"6.55";"";"";"UO_0000065";"20.46";"0.43";"0.98";"54.47";"0";"CHEMBL670787";"Binding affinity against cloned human dopamine transporter using 40-80 pM [125I]RTI.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133565";"1";"Scientific Literature";"J Med Chem";"2000";"None";"";""
"CHEMBL1788140";"";"None";"422.31";"1";"5.13";"1b (trans)";"CN(C)[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21.O=C(O)/C=C\C(=O)O";"Ki";"'='";"19.0";"nM";"7.72";"";"";"UO_0000065";"25.21";"0.53";"2.59";"238.31";"0";"CHEMBL670787";"Binding affinity against cloned human dopamine transporter using 40-80 pM [125I]RTI.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133565";"1";"Scientific Literature";"J Med Chem";"2000";"None";"";""
"CHEMBL1788140";"";"None";"422.31";"1";"5.13";"1b (trans)";"CN(C)[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21.O=C(O)/C=C\C(=O)O";"Ki";"'='";"200.0";"nM";"6.70";"";"";"UO_0000065";"21.87";"0.46";"1.57";"206.76";"0";"CHEMBL670051";"Inhibition of reuptake of [3H]DA (20 nM) by dopamine transporter";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133565";"1";"Scientific Literature";"J Med Chem";"2000";"None";"";""
"CHEMBL1200600";"FLUOROMETHOLONE";"4.0";"376.47";"0";"2.92";"FLUOROMETHOLONE";"CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909143";"DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";""
"CHEMBL1235242";"";"None";"183.18";"0";"0.78";"4-FLUORO-L-PHENYLALANINE";"N[C@@H](Cc1ccc(F)cc1)C(=O)O";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909143";"DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";""
"CHEMBL1068";"OXCARBAZEPINE";"4.0";"252.27";"0";"2.64";"OXCARBAZEPINE";"NC(=O)N1c2ccccc2CC(=O)c2ccccc21";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909143";"DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";""
"CHEMBL324967";"";"None";"313.42";"0";"4.34";"4";"CNCC[C@H](Oc1cccc2c(O)cccc12)c1cccs1";"Ki";"'='";"240.5";"nM";"6.62";"";"";"UO_0000065";"21.12";"0.41";"2.28";"15.95";"0";"CHEMBL675647";"Ability to inhibit [3H]mazindol binding to cloned human dopamine (DA) transporter; Average of two experiments";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149199";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";""
"CHEMBL370805";"COCAINE";"4.0";"303.36";"0";"1.87";"(-)-cocaine";"COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C";"Ki";"'='";"388.0";"nM";"6.41";"";"";"UO_0000065";"21.13";"0.40";"4.54";"11.48";"0";"CHEMBL671773";"Binding affinity towards dopamine transporter using [3H]WIN-35428 as radioligand from rat caudate putamen tissue (low affinity)";"B";"BAO_0000357";"single protein format";"Rattus norvegicus";"CHEMBL3638267";"Caudate-putamen";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129546";"1";"Scientific Literature";"J Med Chem";"1996";"None";"";""
"CHEMBL325669";"";"None";"343.45";"0";"4.35";"7";"CNCC[C@H](Oc1cccc2c(OC)c(O)ccc12)c1cccs1";"Ki";"'='";"353.0";"nM";"6.45";"";"";"UO_0000065";"18.79";"0.37";"2.10";"12.72";"0";"CHEMBL675647";"Ability to inhibit [3H]mazindol binding to cloned human dopamine (DA) transporter; Average of two experiments";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149199";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";""
"CHEMBL281594";"VANOXERINE";"3.0";"450.57";"1";"5.32";"1";"Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1";"Ki";"'='";"3.7";"nM";"8.43";"";"";"UO_0000065";"18.71";"0.35";"3.11";"53.67";"1";"CHEMBL675531";"Binding affinity towards dopamine transporter (DAT) by using [125I]RTI-55 radioligand";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136002";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";""
"CHEMBL136249";"";"None";"445.55";"1";"6.22";"8";"Fc1ccc(C(OCCC2CCN(CC#Cc3ccccc3)CC2)c2ccc(F)cc2)cc1";"Ki";"'='";"5.3";"nM";"8.28";"";"";"UO_0000065";"18.57";"0.34";"2.06";"66.37";"0";"CHEMBL675530";"Binding affinity towards dopamine transporter (DAT) by using [125I]RTI-55 radioligand";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136002";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";""
"CHEMBL184807";"";"None";"370.26";"0";"3.58";"7";"O=C(OCCCF)C1C2CCC(CC1c1ccc(Br)cc1)N2";"Ki";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"22.42";"0.52";"4.72";"21.66";"0";"CHEMBL829977";"Inhibition of [18F]PET binding to dopamine transporter of human brain";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138631";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";""
"CHEMBL357322";"";"None";"169.23";"0";"2.67";"26";"c1ccc(Cc2ccncc2)cc1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL675536";"Inhibition of [3H]DA uptake evaluated at the dopamine transporter";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136563";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";""
"CHEMBL1790051";"";"None";"295.81";"0";"2.43";"2";"COC(=O)[C@@H]1C2CC[C@H](C[C@@H]1c1ccccc1)N2C.Cl";"Ki";"'='";"33.0";"nM";"7.48";"";"";"UO_0000065";"28.85";"0.54";"5.05";"25.33";"0";"CHEMBL872503";"Binding affinity towards dopamine transporter using [3H]WIN-35428 as radioligand from rat caudate putamen tissue (high affinity)";"B";"BAO_0000221";"tissue-based format";"Rattus norvegicus";"CHEMBL3638267";"Caudate-putamen";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129546";"1";"Scientific Literature";"J Med Chem";"1996";"None";"";""
"CHEMBL468208";"";"None";"468.56";"1";"5.27";"(S)-32";"FC[C@H](Cc1ccccc1)N1CCN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1";"Ki";"'='";"140.0";"nM";"6.85";"";"";"UO_0000065";"14.63";"0.28";"1.58";"43.63";"0";"CHEMBL977015";"Displacement of [125I]RTI55 from DAT";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149914";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";""
"CHEMBL283662";"";"None";"464.56";"0";"4.96";"11";"O=C(CCN1CCN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1)c1ccccc1";"Ki";"'='";"48.0";"nM";"7.32";"";"";"UO_0000065";"15.75";"0.29";"2.36";"22.33";"0";"CHEMBL977015";"Displacement of [125I]RTI55 from DAT";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149914";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";""
"CHEMBL466145";"";"None";"465.59";"0";"4.26";"(S)-8";"N[C@@H](Cc1ccccc1)CN1CCN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1";"Ki";"'='";"39.0";"nM";"7.41";"";"";"UO_0000065";"15.91";"0.30";"3.15";"17.75";"0";"CHEMBL977015";"Displacement of [125I]RTI55 from DAT";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149914";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";""
"CHEMBL2337597";"";"None";"287.79";"0";"4.07";"16b";"Clc1ccc(O[C@H](c2ccccc2)[C@@H]2CCNC2)cc1";"Ki";"'='";"158.49";"nM";"6.80";"";"";"UO_0000065";"23.63";"0.46";"2.73";"31.98";"0";"CHEMBL2343887";"Displacement of [3H]WIN35428 from human recombinant DAT transfected in HEK293 cell membrane";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2331276";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307715";"";""
"CHEMBL2336610";"";"None";"1115.40";"None";"None";"8";"CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)NCCCCCC(=O)NCCC(=O)Nc4cccc(-c5ccc6c(c5)COC6(CCCN(C)C)c5ccc(F)cc5)c4)cc3S(=O)(=O)[O-])c3ccc(=[N+](CC)CC)cc-3oc2c1";"Ki";"'='";"10900.0";"nM";"4.96";"";"";"UO_0000065";"4.45";"None";"None";"None";"0";"CHEMBL2340406";"Inhibition of [3H]dopamine uptake at human DAT expressed in COS7 cells after 3 mins by beta-counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-7";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2331119";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307648";"";""
"CHEMBL232870";"";"None";"250.72";"0";"3.84";"12c";"COC(=O)C1=C(c2ccc(Cl)cc2)CCCC1";"Ki";"'='";"85113.8";"nM";"4.07";"";"";"UO_0000065";"16.23";"0.33";"0.23";"15.48";"0";"CHEMBL898174";"Inhibition of human DAT expressed in COS1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-1";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149591";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"CHEMBL3308351";"";""
"CHEMBL396839";"";"None";"262.74";"0";"3.70";"9c";"COC(=O)C1=C(c2ccc(Cl)cc2)C2CCC1C2";"Ki";"'='";"25118.86";"nM";"4.60";"";"";"UO_0000065";"17.51";"0.35";"0.90";"17.49";"0";"CHEMBL898174";"Inhibition of human DAT expressed in COS1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-1";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149591";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"CHEMBL3308351";"";""
"CHEMBL2206536";"";"None";"273.33";"0";"3.85";"38";"Cc1ccc2c(c1)CN(C)CC2c1ccc(F)c(F)c1";"Ki";"'='";"106.0";"nM";"6.97";"";"";"UO_0000065";"25.52";"0.48";"3.12";"215.27";"0";"CHEMBL2211272";"Inhibition of DAT";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2203266";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";""
"CHEMBL2206516";"";"None";"237.35";"0";"3.57";"16";"Cc1ccc2c(c1)CN(C)CC2c1ccccc1";"Ki";"'='";"112.0";"nM";"6.95";"";"";"UO_0000065";"29.28";"0.53";"3.38";"214.53";"0";"CHEMBL2211272";"Inhibition of DAT";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2203266";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";""
"CHEMBL204538";"";"None";"269.39";"0";"3.51";"4q";"CC#Cc1ccc(C(=O)C(CCC)N2CCCC2)cc1";"Ki";"'='";"61.0";"nM";"7.21";"";"";"UO_0000065";"26.78";"0.49";"3.70";"35.52";"0";"CHEMBL859233";"Displacement of [125I]RTI-55 from human DAT expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138144";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3307715";"";""
"CHEMBL204490";"";"None";"299.34";"0";"4.15";"4p";"CCCC(C(=O)c1ccc(C(F)(F)F)cc1)N1CCCC1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL859233";"Displacement of [125I]RTI-55 from human DAT expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138144";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3307715";"";""
"CHEMBL2321992";"";"None";"274.19";"0";"3.00";"17b";"OCC[C@@]1(c2ccc(Cl)c(Cl)c2)CCCNC1";"Ki";"'='";"140.0";"nM";"6.85";"";"";"UO_0000065";"25.00";"0.55";"3.85";"21.25";"0";"CHEMBL2327305";"Inhibition of human recombinant DAT expressed in HEK cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2321662";"1";"Scientific Literature";"ACS Med Chem Lett";"2013";"CHEMBL3307715";"";""
"CHEMBL2326694";"";"None";"300.23";"0";"3.99";"12";"COCCN1CC=CC[C@H](c2ccc(Cl)c(Cl)c2)C1";"Ki";"'='";"9.0";"nM";"8.05";"";"";"UO_0000065";"26.80";"0.58";"4.06";"64.52";"0";"CHEMBL2327305";"Inhibition of human recombinant DAT expressed in HEK cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2321662";"1";"Scientific Literature";"ACS Med Chem Lett";"2013";"CHEMBL3307715";"";""
"CHEMBL3704750";"";"None";"401.38";"1";"5.17";"BDBM172721";"CCOC(=O)NCCNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1";"Ki";"'='";"38.4";"nM";"7.42";"";"382300";"UO_0000065";"18.48";"0.39";"2.25";"14.73";"0";"CHEMBL3888215";"Radioligand Binding Assay: The compounds were evaluated using well established radioligand binding assays protocols (Galli, A. et al., J. Exp. Biol. 1995, 198, 2197-2212; Giros, B. et al., Trends Pharmcol. Sci. 1993, 14, 43-49; Gu, H. et al., J. Biol. Chem. 1994, 269(10), 7124-7130; Shearman, L. P. et al, Am. J. Physiol., 1998, 275 (6 Pt 1), C1621-1629; Wolf, W. A. et al., J. Biol. Chem. 1992, 267(29), 20820-20825). The human recombinant transporter proteins dopamine (DAT), norepinephrine (NET) and serotonin (SERT) were selected for the in vitro assays. The radioligand binding assays were carried out at 11 different test concentrations 0.1 nm to 1 μM.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886623";"37";"BindingDB Database";"";"2016";"None";"";""
