"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL98077";"";"None";"488.61";"0";"4.73";"3m";"Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)N(CCCn2ccnc2)Cc2ccccc2)cc1";"IC50";"'='";"8500.0";"nM";"5.07";"";"";"UO_0000065";"10.38";"0.20";"0.34";"6.01";"0";"CHEMBL821194";"Inhibitory effect against human voltage-gated potassium channel subunit Kv1.5 expressed in Xenopus oocytes";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Oocyte";"None";"";"";"";"CHEMBL4306";"Voltage-gated potassium channel subunit Kv1.5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148261";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"CHEMBL3308859";"";""
"CHEMBL3127410";"";"None";"380.42";"0";"2.43";"3f";"O=C1CC[C@@H](CN(Cc2ccc(F)cc2)S(=O)(=O)c2cccc(F)c2)N1";"IC50";"'='";"7200.0";"nM";"5.14";"";"";"UO_0000065";"13.52";"0.27";"2.71";"7.74";"0";"CHEMBL3129655";"Inhibition of human Kv1.5 ion channel expressed in CHO cells by patch clamp assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL4306";"Voltage-gated potassium channel subunit Kv1.5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3124894";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"CHEMBL3308072";"";""
"CHEMBL3622355";"";"None";"562.69";"1";"4.93";"17h";"COc1cccc2c1C(NC[C@]1(c3ccccc3)CC[C@H](OC(=O)Nc3ccc(N(C)C)cc3)CC1)=NS2(=O)=O";"IC50";"'='";"30.0";"nM";"7.52";"";"";"UO_0000065";"13.37";"0.26";"2.59";"6.88";"0";"CHEMBL3625774";"Inhibition of human KV1.5 expressed in mouse L929 cells assessed as decrease in ultrarapid potassium current amplitude";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"L929";"None";"";"";"";"CHEMBL4306";"Voltage-gated potassium channel subunit Kv1.5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3621160";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"CHEMBL3307946";"";""
"CHEMBL3262810";"";"None";"324.42";"0";"2.83";"18";"Cc1ccc(C(=O)N2CCN(CCOc3ccccc3)CC2)cc1";"IC50";"'='";"7140.0";"nM";"5.15";"";"";"UO_0000065";"15.86";"0.29";"2.32";"15.70";"0";"CHEMBL3271550";"Inhibition of human Kv1.5 channel expressed in HEK293 cells by whole cell patch clamp assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4306";"Voltage-gated potassium channel subunit Kv1.5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3259670";"1";"Scientific Literature";"Eur J Med Chem";"2014";"CHEMBL3307715";"";""
"CHEMBL3262822";"";"None";"378.48";"0";"2.50";"30";"Cc1ccc(NC(=O)CN2CCN(CCOc3ccc(C#N)cc3)CC2)cc1";"IC50";"'='";"4490.0";"nM";"5.35";"";"";"UO_0000065";"14.13";"0.26";"2.85";"7.80";"0";"CHEMBL3271550";"Inhibition of human Kv1.5 channel expressed in HEK293 cells by whole cell patch clamp assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4306";"Voltage-gated potassium channel subunit Kv1.5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3259670";"1";"Scientific Literature";"Eur J Med Chem";"2014";"CHEMBL3307715";"";""
"CHEMBL3262799";"";"None";"330.45";"0";"2.89";"3";"Cc1ccccc1OCCN1CCN(C(=O)c2cccs2)CC1";"IC50";"'='";"13530.0";"nM";"4.87";"";"";"UO_0000065";"14.73";"0.29";"1.98";"14.85";"0";"CHEMBL3271550";"Inhibition of human Kv1.5 channel expressed in HEK293 cells by whole cell patch clamp assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4306";"Voltage-gated potassium channel subunit Kv1.5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3259670";"1";"Scientific Literature";"Eur J Med Chem";"2014";"CHEMBL3307715";"";""
"CHEMBL3262835";"";"None";"380.90";"0";"2.43";"44";"O=C(CN1CCN(CCOc2ccccc2Cl)CC1)Nc1nccs1";"IC50";"'='";"3390.0";"nM";"5.47";"";"";"UO_0000065";"14.36";"0.30";"3.04";"9.48";"0";"CHEMBL3271550";"Inhibition of human Kv1.5 channel expressed in HEK293 cells by whole cell patch clamp assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4306";"Voltage-gated potassium channel subunit Kv1.5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3259670";"1";"Scientific Literature";"Eur J Med Chem";"2014";"CHEMBL3307715";"";""
"CHEMBL3968881";"";"None";"418.40";"0";"4.40";"A-2";"COc1ccc(C(=O)Oc2cc(O)cc3oc(-c4ccc(OC)cc4)cc(=O)c23)cc1";"IC50";"'='";"2040.0";"nM";"5.69";"";"";"UO_0000065";"13.60";"0.25";"1.29";"5.98";"0";"CHEMBL3880323";"Inhibition of human Kv1.5 expressed in HEK293 cells by whole cell patch clamp method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4306";"Voltage-gated potassium channel subunit Kv1.5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3879906";"38";"Patent Bioactivity Data";"";"2013";"CHEMBL3307715";"";""
"CHEMBL3262829";"";"None";"374.51";"0";"2.40";"38";"Cc1ccc(OCCN2CCN(CC(=O)Nc3nccs3)CC2)cc1C";"IC50";"'='";"50240.0";"nM";"4.30";"";"";"UO_0000065";"11.48";"0.23";"1.90";"7.45";"0";"CHEMBL3271550";"Inhibition of human Kv1.5 channel expressed in HEK293 cells by whole cell patch clamp assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4306";"Voltage-gated potassium channel subunit Kv1.5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3259670";"1";"Scientific Literature";"Eur J Med Chem";"2014";"CHEMBL3307715";"";""
"CHEMBL3622351";"";"None";"567.69";"1";"4.59";"17d";"COc1cccc2c1C(NC[C@]1(c3ccccc3)CC[C@H](OC(=O)Nc3nnc(C4CC4)s3)CC1)=NS2(=O)=O";"IC50";"'='";"92.0";"nM";"7.04";"";"";"UO_0000065";"12.39";"0.25";"2.45";"5.34";"0";"CHEMBL3625774";"Inhibition of human KV1.5 expressed in mouse L929 cells assessed as decrease in ultrarapid potassium current amplitude";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"L929";"None";"";"";"";"CHEMBL4306";"Voltage-gated potassium channel subunit Kv1.5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3621160";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"CHEMBL3307946";"";""
"CHEMBL3622362";"";"None";"491.64";"0";"2.55";"21e";"CCS(=O)(=O)N[C@H]1CC[C@](CNC2=NS(=O)(=O)c3cccc(OC)c32)(c2ccccc2)CC1";"IC50";"'='";"60.0";"nM";"7.22";"";"";"UO_0000065";"14.69";"0.30";"4.67";"6.34";"0";"CHEMBL3625774";"Inhibition of human KV1.5 expressed in mouse L929 cells assessed as decrease in ultrarapid potassium current amplitude";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"L929";"None";"";"";"";"CHEMBL4306";"Voltage-gated potassium channel subunit Kv1.5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3621160";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"CHEMBL3307946";"";""
"CHEMBL569628";"";"None";"495.60";"0";"3.76";"4n";"COc1ccc(CCN2C(=O)N(NS(=O)(=O)Cc3ccccc3)C[C@@H]2c2ccc(OC)cc2)cc1";"IC50";"'='";"340.0";"nM";"6.47";"";"";"UO_0000065";"13.05";"0.25";"2.71";"7.34";"0";"CHEMBL1039567";"Inhibition of human Kv1.5 expressed in CHO cells by patch-clamp technique";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL4306";"Voltage-gated potassium channel subunit Kv1.5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154688";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3308072";"";""
"CHEMBL521104";"";"None";"457.51";"0";"4.41";"5h";"CC1=C(C(=O)N2CCN(c3ccc(F)cc3)CC2)C(c2cc3ccccc3o2)n2nccc2N1";"IC50";"'='";"160.0";"nM";"6.80";"";"";"UO_0000065";"14.85";"0.27";"2.39";"10.21";"0";"CHEMBL1013713";"Inhibition of human Kv1.5 channel expressed in mouse L929 cells by EP voltage clamp technique";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"L929";"None";"";"";"";"CHEMBL4306";"Voltage-gated potassium channel subunit Kv1.5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152205";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3307946";"";""
"CHEMBL604544";"";"None";"445.31";"0";"3.36";"14b";"CC1=C(C(=O)N2CCC[C@H]2c2nnn[nH]2)C(c2ccc(Cl)c(Cl)c2)n2nccc2N1";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1067155";"Inhibition of human Kv1.5 channel expressed in mouse L929 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"L929";"None";"";"";"";"CHEMBL4306";"Voltage-gated potassium channel subunit Kv1.5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156891";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307946";"";""
"CHEMBL602854";"";"None";"458.35";"1";"5.14";"21b, diastereomer";"CC1=C(C(=O)N2CCC[C@H]2c2cc(C)on2)C(c2ccc(Cl)c(Cl)c2)n2nccc2N1";"IC50";"'='";"90.0";"nM";"7.05";"";"";"UO_0000065";"15.37";"0.31";"1.91";"9.25";"0";"CHEMBL1067155";"Inhibition of human Kv1.5 channel expressed in mouse L929 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"L929";"None";"";"";"";"CHEMBL4306";"Voltage-gated potassium channel subunit Kv1.5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156891";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307946";"";""
"CHEMBL3733333";"";"None";"599.73";"1";"4.93";"573";"CCN1C(=O)C(C)(C)C(=O)N(C)c2cc(OCCCN(CCn3ccc4oc(C)cc4c3=O)Cc3cnccc3C)ccc21";"IC50";"'='";"330.0";"nM";"6.48";"";"";"UO_0000065";"10.81";"0.20";"1.55";"6.41";"0";"CHEMBL3734207";"Inhibition of full-length human potassium channel Kv1.5 expresssed in CHO-K1 cells under holding potential at -80 mV by patch clamp method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL4306";"Voltage-gated potassium channel subunit Kv1.5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3727371";"38";"Patent Bioactivity Data";"";"2014";"CHEMBL3307512";"";""
"CHEMBL147962";"";"None";"473.62";"1";"5.10";"17d";"CN(C)CC(C)(C)CNC(=O)c1ccccc1-c1ccccc1CNC(=O)OCc1ccccc1";"IC50";"'='";"2200.0";"nM";"5.66";"";"";"UO_0000065";"11.95";"0.22";"0.56";"8.01";"0";"CHEMBL821193";"Inhibition of human voltage-gated potassium channel subunit Kv1.5 expressed in Xenopus oocytes";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Oocyte";"None";"";"";"";"CHEMBL4306";"Voltage-gated potassium channel subunit Kv1.5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145963";"1";"Scientific Literature";"J Med Chem";"2003";"CHEMBL3308859";"";""
"CHEMBL147039";"";"None";"458.60";"1";"6.17";"(S)-20b";"Cc1cccc(CNC(=O)OCc2ccccc2)c1-c1c(C)cccc1C(=O)NCCC(C)C";"IC50";"'='";"1300.0";"nM";"5.89";"";"";"UO_0000065";"12.83";"0.24";"-0.28";"8.73";"0";"CHEMBL821193";"Inhibition of human voltage-gated potassium channel subunit Kv1.5 expressed in Xenopus oocytes";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Oocyte";"None";"";"";"";"CHEMBL4306";"Voltage-gated potassium channel subunit Kv1.5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145963";"1";"Scientific Literature";"J Med Chem";"2003";"CHEMBL3308859";"";""
"CHEMBL144117";"";"None";"581.62";"1";"4.68";"7a";"NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1-c1ccccc1CNS(=O)(=O)c1cccc(C(F)(F)F)c1";"IC50";"'='";"4800.0";"nM";"5.32";"";"";"UO_0000065";"9.14";"0.18";"0.64";"4.49";"0";"CHEMBL821193";"Inhibition of human voltage-gated potassium channel subunit Kv1.5 expressed in Xenopus oocytes";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Oocyte";"None";"";"";"";"CHEMBL4306";"Voltage-gated potassium channel subunit Kv1.5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145963";"1";"Scientific Literature";"J Med Chem";"2003";"CHEMBL3308859";"";""
"CHEMBL4082779";"";"None";"524.61";"1";"4.52";"6";"O=S(=O)(c1cccc(Nc2nc(-c3cncnc3)nc3cccc(-c4ccccc4)c23)c1)N1CCOCC1";"IC50";"'='";"80.0";"nM";"7.10";"";"";"UO_0000065";"13.53";"0.26";"2.58";"6.44";"0";"CHEMBL4015496";"Inhibition of recombinant human Kv1.5 expressed in mouse L929 cells by patch clamp assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4306";"Voltage-gated potassium channel subunit Kv1.5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4014310";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";""
"CHEMBL2440121";"";"None";"535.67";"1";"4.99";"IIe";"CCCCOc1ccc(S(=O)(=O)NCCc2cn(CC(=O)Nc3ccc(OC)cc3)c3ccccc23)cc1";"IC50";"'='";"6210.0";"nM";"5.21";"";"";"UO_0000065";"9.72";"0.19";"0.22";"5.28";"0";"CHEMBL2444348";"Inhibition of human Kv1.5 channel expressed in HEK293 cells by whole cell patch clamp technique";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4306";"Voltage-gated potassium channel subunit Kv1.5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2440084";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"CHEMBL3307715";"";""
"CHEMBL2440396";"";"None";"498.00";"0";"4.46";"IId";"COc1ccc(S(=O)(=O)NCCc2cn(CC(=O)Nc3ccc(Cl)cc3)c3ccccc23)cc1";"IC50";"'='";"3140.0";"nM";"5.50";"";"";"UO_0000065";"11.05";"0.22";"1.04";"6.15";"0";"CHEMBL2444348";"Inhibition of human Kv1.5 channel expressed in HEK293 cells by whole cell patch clamp technique";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4306";"Voltage-gated potassium channel subunit Kv1.5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2440084";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"CHEMBL3307715";"";""
"CHEMBL2440389";"";"None";"376.41";"0";"2.37";"Ih";"COC(=O)C(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc(F)cc1";"IC50";"'='";"6450.0";"nM";"5.19";"";"";"UO_0000065";"13.79";"0.27";"2.82";"5.88";"0";"CHEMBL2444348";"Inhibition of human Kv1.5 channel expressed in HEK293 cells by whole cell patch clamp technique";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4306";"Voltage-gated potassium channel subunit Kv1.5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2440084";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"CHEMBL3307715";"";""
"CHEMBL42934";"";"None";"508.64";"1";"4.62";"46";"CCCCc1ccc(S(=O)(=O)N[C@@H]2c3cc(NC(=O)c4cccc(OC)c4)ccc3CC[C@H]2O)cc1";"IC50";"'~'";"2900.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL768690";"The inhibitory concentration for 50% was measured on cation flux";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4306";"Voltage-gated potassium channel subunit Kv1.5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134478";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";""
"CHEMBL468943";"";"None";"482.56";"0";"3.28";"2j";"COc1ccc(S(=O)(=O)N[C@@H]2c3cc(NC(=O)c4cccc(OC)c4)ccc3CC[C@H]2O)cc1";"IC50";"'='";"3000.0";"nM";"5.52";"";"";"UO_0000065";"11.44";"0.22";"2.24";"4.85";"0";"CHEMBL972458";"Inhibition of human Kv1.5 channel expressed in mouse L929 cells by patch-clamp electrophysiology method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"L929";"None";"";"";"";"CHEMBL4306";"Voltage-gated potassium channel subunit Kv1.5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136885";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3307946";"";""
"CHEMBL467672";"";"None";"510.61";"1";"3.85";"7g";"CCc1ccc(S(=O)(=O)N[C@@H]2c3cc(NC(=O)c4cc(OC)cc(OC)c4)ccc3CC[C@H]2O)cc1";"IC50";"'='";"640.0";"nM";"6.19";"";"";"UO_0000065";"12.13";"0.23";"2.34";"5.44";"0";"CHEMBL972458";"Inhibition of human Kv1.5 channel expressed in mouse L929 cells by patch-clamp electrophysiology method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"L929";"None";"";"";"";"CHEMBL4306";"Voltage-gated potassium channel subunit Kv1.5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136885";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3307946";"";""
"CHEMBL467479";"";"None";"474.58";"0";"3.57";"7m";"CCc1ccc(S(=O)(=O)N[C@@H]2c3cc(NC(=O)C#Cc4ccccc4)ccc3CC[C@H]2O)cc1";"IC50";"'='";"430.0";"nM";"6.37";"";"";"UO_0000065";"13.42";"0.26";"2.80";"6.67";"0";"CHEMBL972458";"Inhibition of human Kv1.5 channel expressed in mouse L929 cells by patch-clamp electrophysiology method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"L929";"None";"";"";"";"CHEMBL4306";"Voltage-gated potassium channel subunit Kv1.5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136885";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3307946";"";""
"CHEMBL466858";"";"None";"479.60";"0";"3.90";"7p";"CCc1ccc(S(=O)(=O)N[C@@H]2c3cc(NC(=O)NCc4ccccc4)ccc3CC[C@H]2O)cc1";"IC50";"'='";"610.0";"nM";"6.21";"";"";"UO_0000065";"12.96";"0.25";"2.31";"5.78";"0";"CHEMBL972458";"Inhibition of human Kv1.5 channel expressed in mouse L929 cells by patch-clamp electrophysiology method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"L929";"None";"";"";"";"CHEMBL4306";"Voltage-gated potassium channel subunit Kv1.5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136885";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3307946";"";""
"CHEMBL4097255";"";"None";"390.45";"0";"4.76";"1";"c1ccc(-c2cccc3nc(-c4cncnc4)nc(NCc4ccccn4)c23)cc1";"IC50";"'='";"90.0";"nM";"7.05";"";"";"UO_0000065";"18.05";"0.32";"2.29";"9.21";"0";"CHEMBL4015496";"Inhibition of recombinant human Kv1.5 expressed in mouse L929 cells by patch clamp assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4306";"Voltage-gated potassium channel subunit Kv1.5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4014310";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";""
"CHEMBL4099807";"";"None";"389.46";"1";"5.37";"14";"c1ccc(-c2cccc3nc(-c4cccnc4)nc(NCc4ccccn4)c23)cc1";"IC50";"'='";"60.0";"nM";"7.22";"";"";"UO_0000065";"18.54";"0.33";"1.85";"11.36";"0";"CHEMBL4015496";"Inhibition of recombinant human Kv1.5 expressed in mouse L929 cells by patch clamp assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4306";"Voltage-gated potassium channel subunit Kv1.5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4014310";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";""
"CHEMBL2152524";"";"None";"320.48";"0";"4.66";"3";"c1ccc([C@@H]([C@H](c2ccccc2)N2CCCC2)N2CCCC2)cc1";"IC50";"'='";"300.0";"nM";"6.52";"";"";"UO_0000065";"20.35";"0.37";"1.86";"100.66";"0";"CHEMBL2153966";"Inhibition of human Kv1.5 ion channel after 3 mins by high-throughput planar patch clamp assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4306";"Voltage-gated potassium channel subunit Kv1.5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2150928";"1";"Scientific Literature";"ACS Med Chem Lett";"2012";"None";"";""
"CHEMBL229125";"";"None";"337.46";"0";"3.98";"40";"O=C1CCN([C@@H]2CCCC[C@H]2OCCc2cccc3ccccc23)C1";"IC50";"'='";"5900.0";"nM";"5.23";"";"";"UO_0000065";"15.50";"0.29";"1.25";"17.70";"0";"CHEMBL905111";"Inhibition of human potassium channel Kv1.5 by patch-clamp method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4306";"Voltage-gated potassium channel subunit Kv1.5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143695";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";""
"CHEMBL342350";"";"None";"415.54";"1";"5.45";"17j";"CC(C)CCNC(=O)c1ccccc1-c1ccccc1CNC(=O)Nc1ccccc1";"IC50";"'='";"4500.0";"nM";"5.35";"";"";"UO_0000065";"12.87";"0.24";"-0.10";"7.61";"0";"CHEMBL821193";"Inhibition of human voltage-gated potassium channel subunit Kv1.5 expressed in Xenopus oocytes";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Oocyte";"None";"";"";"";"CHEMBL4306";"Voltage-gated potassium channel subunit Kv1.5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145963";"1";"Scientific Literature";"J Med Chem";"2003";"CHEMBL3308859";"";""
"CHEMBL2042156";"";"None";"458.35";"1";"5.14";"13c";"CC1=C(C(=O)N2CCC[C@H]2c2cc(C)no2)[C@@H](c2ccc(Cl)c(Cl)c2)n2nccc2N1";"IC50";"'='";"83.0";"nM";"7.08";"";"";"UO_0000065";"15.45";"0.31";"1.94";"9.29";"0";"CHEMBL2044873";"Inhibition of human KV1.5 ion channel expressed in mouse L929 cells by whole cell patch clamp assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"L929";"None";"";"";"";"CHEMBL4306";"Voltage-gated potassium channel subunit Kv1.5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2040831";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3307946";"";""
"CHEMBL3298225";"";"None";"307.40";"0";"4.03";"15a";"COc1cccc2ncnc(NCC(C)(C)c3ccccc3)c12";"IC50";"'='";"118.0";"nM";"6.93";"";"";"UO_0000065";"22.54";"0.41";"2.90";"14.73";"0";"CHEMBL3364869";"Inhibition of human Kv1.5 expressed in mouse L929 cells assessed as inhibition of current";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"L929";"None";"";"";"";"CHEMBL4306";"Voltage-gated potassium channel subunit Kv1.5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3297706";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"CHEMBL3307946";"";""
"CHEMBL3298146";"";"None";"282.34";"0";"3.92";"6";"CC(C)(CNc1noc2cccc(O)c12)c1ccccc1";"IC50";"'='";"262.0";"nM";"6.58";"";"";"UO_0000065";"23.31";"0.43";"2.66";"11.29";"0";"CHEMBL3364869";"Inhibition of human Kv1.5 expressed in mouse L929 cells assessed as inhibition of current";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"L929";"None";"";"";"";"CHEMBL4306";"Voltage-gated potassium channel subunit Kv1.5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3297706";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"CHEMBL3307946";"";""
"CHEMBL3262840";"";"None";"341.44";"0";"2.46";"6";"N#Cc1ccc(OCCN2CCN(C(=O)c3cccs3)CC2)cc1";"IC50";"'='";"10170.0";"nM";"4.99";"";"";"UO_0000065";"14.62";"0.28";"2.53";"8.83";"0";"CHEMBL3271550";"Inhibition of human Kv1.5 channel expressed in HEK293 cells by whole cell patch clamp assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4306";"Voltage-gated potassium channel subunit Kv1.5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3259670";"1";"Scientific Literature";"Eur J Med Chem";"2014";"CHEMBL3307715";"";""
"CHEMBL2331997";"";"None";"443.38";"1";"6.04";"34";"CC1=C(c2ncnn2C2CCCCC2)[C@@H](c2ccc(Cl)c(Cl)c2)n2nc(C)cc2N1";"IC50";"'='";"127.0";"nM";"6.90";"";"";"UO_0000065";"15.55";"0.31";"0.86";"11.39";"0";"CHEMBL2340853";"Antagonist activity at human Kv1.5 expressed in mouse L929 cells assessed as inhibition of delayed rectifier repolarization current by patch clamp assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"L929";"None";"";"";"";"CHEMBL4306";"Voltage-gated potassium channel subunit Kv1.5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2331425";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307946";"";""
