"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL1813316";"";"None";"298.26";"0";"4.76";"23b, enantiomer";"CCN1C[C@H]2CCCC[C@@]2(c2ccc(Cl)c(Cl)c2)C1";"IC50";"'='";"25.12";"nM";"7.60";"";"";"UO_0000065";"25.48";"0.55";"2.84";"234.57";"0";"CHEMBL1816474";"Inhibition of dopamine reuptake at DAT expressed in CHO-K1 cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1811752";"1";"Scientific Literature";"J Med Chem";"2011";"CHEMBL3307512";"";""
"CHEMBL2012118";"";"None";"252.34";"0";"2.57";"16t, O-3230";"COC(=O)[C@H]1C2CCC(C[C@@H]1c1cccs1)O2";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2015102";"Displacement of [3H]WIN 35,428 from human dopamine active transporter";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2010703";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"None";"";""
"CHEMBL1812743";"";"None";"408.93";"1";"5.74";"4e";"COc1ccc(-c2cc([C@H]3[C@@H](c4ccc(Cl)cc4)C[C@@H]4CC[C@H]3N4C)on2)cc1";"IC50";"'='";"3.9";"nM";"8.41";"";"";"UO_0000065";"20.56";"0.40";"2.67";"21.84";"0";"CHEMBL1815453";"Inhibition of human DAT expressed in HEK293 cells assessed as inhibition of [3H]DA reuptake after 10 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1811897";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3307715";"";""
"CHEMBL245687";"";"None";"336.48";"0";"3.70";"3b";"c1ccc(-c2ccccc2CN(C2CCOCC2)[C@H]2CCNC2)cc1";"IC50";"'>'";"4000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL985548";"Inhibition of [3H]dopamine uptake at human DAT expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155858";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3307715";"";""
"CHEMBL514";"LOMUSTINE";"4.0";"233.70";"0";"2.25";"LOMUSTINE";"O=NN(CCCl)C(=O)NC1CCCCC1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909143";"DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";""
"CHEMBL564631";"";"None";"314.45";"0";"3.92";"rac-5k";"CSc1ccc(OC(c2cccnc2)C2CCNCC2)cc1";"IC50";"'>'";"30000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1024554";"Inhibition of [3H]DA uptake at human DAT expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151858";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3307715";"";""
"CHEMBL560049";"";"None";"371.69";"1";"5.16";"rac-5s";"Clc1cc(Cl)c(Cl)c(OC(c2cccnc2)C2CCNCC2)c1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL1024554";"Inhibition of [3H]DA uptake at human DAT expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151858";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3307715";"";""
"CHEMBL429";"LABETALOL";"4.0";"328.41";"0";"2.14";"LABETALOL";"CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1";"IC50";"'='";"1607.0";"nM";"5.79";"";"";"UO_0000065";"17.64";"0.33";"3.65";"6.06";"0";"CHEMBL1909143";"DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";""
"CHEMBL1762";"TOCAINIDE";"4.0";"192.26";"0";"1.59";"TOCAINIDE";"Cc1cccc(C)c1NC(=O)C(C)N";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909143";"DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";""
"CHEMBL828";"PHENOTHIAZINE";"-1.0";"199.28";"0";"3.89";"PHENOTHIAZINE";"c1ccc2c(c1)Nc1ccccc1S2";"IC50";"'='";"18636.0";"nM";"4.73";"";"";"UO_0000065";"23.73";"0.46";"0.84";"39.32";"0";"CHEMBL1909143";"DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";""
"CHEMBL3593400";"";"None";"433.29";"0";"2.41";"12";"CC(=O)NC[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(Cl)c1.O=C(O)/C=C/C(=O)O";"IC50";"'='";"1500.0";"nM";"5.82";"";"";"UO_0000065";"18.36";"0.40";"3.41";"11.56";"0";"CHEMBL3595875";"Inhibition of human DAT expressed in CHOK1 cells incubated for 60 mins by [3H]-dopamine uptake assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3593224";"1";"Scientific Literature";"Bioorg Med Chem";"2015";"CHEMBL3307512";"";""
"CHEMBL14391";"";"None";"385.25";"0";"3.03";"19d";"COC(=O)C1C(c2ccc(I)cc2)CC2CCC1N2C";"IC50";"'='";"2.85";"nM";"8.54";"";"";"UO_0000065";"22.18";"0.58";"5.52";"28.93";"0";"CHEMBL672387";"inhibition of [3H]WIN-35428 binding to the dopamine transporter (DAT) in monkey caudate-putamen.";"B";"BAO_0000221";"tissue-based format";"Cercopithecidae";"CHEMBL3638267";"Caudate-putamen";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130119";"1";"Scientific Literature";"J Med Chem";"1997";"None";"";""
"CHEMBL340978";"BENOXAPROFEN";"4.0";"301.73";"0";"4.34";"BENOXAPROFEN";"CC(C(=O)O)c1ccc2oc(-c3ccc(Cl)cc3)nc2c1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909143";"DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";""
"CHEMBL1200748";"CARBIDOPA";"4.0";"244.25";"0";"-0.05";"S(-)-CARBIDOPA";"C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O.O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909143";"DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";""
"CHEMBL26";"SULPIRIDE";"4.0";"341.43";"0";"0.56";"SULPIRIDE";"CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909143";"DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";""
"CHEMBL1095699";"AZASERINE";"-1.0";"173.13";"0";"-1.76";"AZASERINE";"[N-]=[N+]=CC(=O)OC[C@H](N)C(=O)O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909143";"DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";""
"CHEMBL428647";"PACLITAXEL";"4.0";"853.92";"2";"3.74";"PACLITAXEL";"CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909143";"DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";""
"CHEMBL101168";"";"None";"134.14";"0";"0.15";"1-AMINOBENZOTRIAZOLE";"Nn1nnc2ccccc21";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909143";"DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";""
"CHEMBL12089";"BERBERINE CHLORIDE";"1.0";"371.82";"0";"3.10";"BERBERINE CHLORIDE";"COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-]";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909143";"DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";""
"CHEMBL567943";"";"None";"304.42";"0";"1.96";"29";"CS(=O)(=O)N(Cc1ccc2ccccc2c1)[C@H]1CCNC1";"IC50";"'='";"2800.0";"nM";"5.55";"";"";"UO_0000065";"18.24";"0.36";"3.59";"11.24";"0";"CHEMBL1048877";"Inhibition of dopamine reuptake at human dopamine transporter expressed in HEK293 cells after 5 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156048";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3307715";"";""
"CHEMBL577497";"";"None";"268.36";"0";"2.55";"33";"CC(=O)N(Cc1ccc2ccccc2c1)[C@@H]1CCNC1";"IC50";"'>'";"12000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1048877";"Inhibition of dopamine reuptake at human dopamine transporter expressed in HEK293 cells after 5 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156048";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3307715";"";""
"CHEMBL109";"VALPROIC ACID";"4.0";"144.21";"0";"2.29";"VALPROIC ACID";"CCCC(CCC)C(=O)O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909143";"DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";""
"CHEMBL1253735";"";"None";"359.21";"0";"2.69";"(+/-)-1b";"COC(=O)[C@H](c1ccc(I)cc1)[C@H]1CCCCN1";"IC50";"'='";"11.0";"nM";"7.96";"";"";"UO_0000065";"22.16";"0.60";"5.27";"20.76";"0";"CHEMBL1647747";"Inhibition of [3H]dopamine uptake at human DAT expressed in mouse N2A cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"N2a";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1641574";"1";"Scientific Literature";"Bioorg Med Chem";"2011";"CHEMBL3307521";"";""
"CHEMBL3673128";"";"None";"285.77";"0";"3.55";"BDBM160588";"Oc1ccc2c(c1)CN1CCC2(c2ccc(Cl)cc2)C1";"IC50";"'='";"53.9";"nM";"7.27";"";"303789";"UO_0000065";"25.43";"0.50";"3.72";"30.97";"0";"CHEMBL3705745";"Radioligand Binding Assay: Compounds were dissolved in 100% DMSO at a concentration 100 times the desired highest assay concentration, serially diluted 1:3 in 100% DMSO, and 0.4 ul/well of each solution was dispensed to a Nunc polypropylene, round bottom, 384-well plate. 100% inhibition is defined with 0.4 ul/well of 1 mM GBR-12935 dissolved in DMSO. 20 ul/well of a 2x membrane preparation (12.5 ug/ml in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) and 20 ul/well of a 2x radioligand solution (250 pM [125I]RTI-55 in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) were added to the well and the reaction incubated for 1 hour at room temperature. The contents of the assay plate were then transferred to a Millipore MultiscreenHTS GF/B filter plate which was pretreated with 0.5% PEI for at least one hour. The plate was vacuum-filtered and washed with 7 washes of 100 ul/well 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl chilled to 4 C.";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639048";"37";"BindingDB Database";"";"2015";"None";"";""
"CHEMBL3673134";"";"None";"370.88";"1";"6.06";"BDBM160594";"[C-]#[N+]c1ccc(-c2ccc3c(c2)CN2CCC3(c3ccc(Cl)cc3)C2)cc1";"IC50";"'='";"449.6";"nM";"6.35";"";"303798";"UO_0000065";"17.11";"0.32";"0.29";"83.52";"0";"CHEMBL3705745";"Radioligand Binding Assay: Compounds were dissolved in 100% DMSO at a concentration 100 times the desired highest assay concentration, serially diluted 1:3 in 100% DMSO, and 0.4 ul/well of each solution was dispensed to a Nunc polypropylene, round bottom, 384-well plate. 100% inhibition is defined with 0.4 ul/well of 1 mM GBR-12935 dissolved in DMSO. 20 ul/well of a 2x membrane preparation (12.5 ug/ml in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) and 20 ul/well of a 2x radioligand solution (250 pM [125I]RTI-55 in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) were added to the well and the reaction incubated for 1 hour at room temperature. The contents of the assay plate were then transferred to a Millipore MultiscreenHTS GF/B filter plate which was pretreated with 0.5% PEI for at least one hour. The plate was vacuum-filtered and washed with 7 washes of 100 ul/well 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl chilled to 4 C.";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639048";"37";"BindingDB Database";"";"2015";"None";"";""
"CHEMBL3673148";"";"None";"416.91";"0";"4.03";"BDBM160609";"O=c1n(-c2ccc3c(c2)CN2CCC3(c3ccc(Cl)cc3)CC2)nc2ccccn12";"IC50";"'='";"37.5";"nM";"7.43";"";"303814";"UO_0000065";"17.81";"0.34";"3.40";"17.46";"0";"CHEMBL3705745";"Radioligand Binding Assay: Compounds were dissolved in 100% DMSO at a concentration 100 times the desired highest assay concentration, serially diluted 1:3 in 100% DMSO, and 0.4 ul/well of each solution was dispensed to a Nunc polypropylene, round bottom, 384-well plate. 100% inhibition is defined with 0.4 ul/well of 1 mM GBR-12935 dissolved in DMSO. 20 ul/well of a 2x membrane preparation (12.5 ug/ml in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) and 20 ul/well of a 2x radioligand solution (250 pM [125I]RTI-55 in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) were added to the well and the reaction incubated for 1 hour at room temperature. The contents of the assay plate were then transferred to a Millipore MultiscreenHTS GF/B filter plate which was pretreated with 0.5% PEI for at least one hour. The plate was vacuum-filtered and washed with 7 washes of 100 ul/well 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl chilled to 4 C.";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639048";"37";"BindingDB Database";"";"2015";"None";"";""
"CHEMBL3673157";"";"None";"418.97";"1";"5.64";"BDBM160619";"Clc1ccc(C23CCN(CC2)Cc2cc(OCCCc4ccncc4)ccc23)cc1";"IC50";"'='";"205.3";"nM";"6.69";"";"303826";"UO_0000065";"15.96";"0.30";"1.05";"26.37";"0";"CHEMBL3705745";"Radioligand Binding Assay: Compounds were dissolved in 100% DMSO at a concentration 100 times the desired highest assay concentration, serially diluted 1:3 in 100% DMSO, and 0.4 ul/well of each solution was dispensed to a Nunc polypropylene, round bottom, 384-well plate. 100% inhibition is defined with 0.4 ul/well of 1 mM GBR-12935 dissolved in DMSO. 20 ul/well of a 2x membrane preparation (12.5 ug/ml in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) and 20 ul/well of a 2x radioligand solution (250 pM [125I]RTI-55 in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) were added to the well and the reaction incubated for 1 hour at room temperature. The contents of the assay plate were then transferred to a Millipore MultiscreenHTS GF/B filter plate which was pretreated with 0.5% PEI for at least one hour. The plate was vacuum-filtered and washed with 7 washes of 100 ul/well 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl chilled to 4 C.";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639048";"37";"BindingDB Database";"";"2015";"None";"";""
"CHEMBL3673160";"";"None";"451.35";"1";"5.99";"BDBM160622";"O=c1[nH]c2ccc(-c3ccc4c(c3)CN3CCC4(c4ccc(Cl)c(Cl)c4)CC3)cc2o1";"IC50";"'='";"25.5";"nM";"7.59";"";"303829";"UO_0000065";"16.82";"0.33";"1.60";"15.42";"0";"CHEMBL3705745";"Radioligand Binding Assay: Compounds were dissolved in 100% DMSO at a concentration 100 times the desired highest assay concentration, serially diluted 1:3 in 100% DMSO, and 0.4 ul/well of each solution was dispensed to a Nunc polypropylene, round bottom, 384-well plate. 100% inhibition is defined with 0.4 ul/well of 1 mM GBR-12935 dissolved in DMSO. 20 ul/well of a 2x membrane preparation (12.5 ug/ml in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) and 20 ul/well of a 2x radioligand solution (250 pM [125I]RTI-55 in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) were added to the well and the reaction incubated for 1 hour at room temperature. The contents of the assay plate were then transferred to a Millipore MultiscreenHTS GF/B filter plate which was pretreated with 0.5% PEI for at least one hour. The plate was vacuum-filtered and washed with 7 washes of 100 ul/well 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl chilled to 4 C.";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639048";"37";"BindingDB Database";"";"2015";"None";"";""
"CHEMBL3673161";"";"None";"396.32";"1";"5.35";"BDBM160623";"Clc1ccc(C23CCN(CC2)Cc2cc(-c4cccnn4)ccc23)cc1Cl";"IC50";"'='";"26.1";"nM";"7.58";"";"303830";"UO_0000065";"19.13";"0.38";"2.23";"26.13";"0";"CHEMBL3705745";"Radioligand Binding Assay: Compounds were dissolved in 100% DMSO at a concentration 100 times the desired highest assay concentration, serially diluted 1:3 in 100% DMSO, and 0.4 ul/well of each solution was dispensed to a Nunc polypropylene, round bottom, 384-well plate. 100% inhibition is defined with 0.4 ul/well of 1 mM GBR-12935 dissolved in DMSO. 20 ul/well of a 2x membrane preparation (12.5 ug/ml in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) and 20 ul/well of a 2x radioligand solution (250 pM [125I]RTI-55 in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) were added to the well and the reaction incubated for 1 hour at room temperature. The contents of the assay plate were then transferred to a Millipore MultiscreenHTS GF/B filter plate which was pretreated with 0.5% PEI for at least one hour. The plate was vacuum-filtered and washed with 7 washes of 100 ul/well 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl chilled to 4 C.";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639048";"37";"BindingDB Database";"";"2015";"None";"";""
"CHEMBL3673167";"";"None";"480.32";"1";"6.49";"BDBM160629";"FC(F)(F)c1ccc(Oc2ccc3c(c2)CN2CCC3(c3ccc(Cl)c(Cl)c3)CC2)nn1";"IC50";"'='";"0.7";"nM";"9.15";"";"303836";"UO_0000065";"19.06";"0.39";"2.66";"23.93";"0";"CHEMBL3705745";"Radioligand Binding Assay: Compounds were dissolved in 100% DMSO at a concentration 100 times the desired highest assay concentration, serially diluted 1:3 in 100% DMSO, and 0.4 ul/well of each solution was dispensed to a Nunc polypropylene, round bottom, 384-well plate. 100% inhibition is defined with 0.4 ul/well of 1 mM GBR-12935 dissolved in DMSO. 20 ul/well of a 2x membrane preparation (12.5 ug/ml in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) and 20 ul/well of a 2x radioligand solution (250 pM [125I]RTI-55 in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) were added to the well and the reaction incubated for 1 hour at room temperature. The contents of the assay plate were then transferred to a Millipore MultiscreenHTS GF/B filter plate which was pretreated with 0.5% PEI for at least one hour. The plate was vacuum-filtered and washed with 7 washes of 100 ul/well 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl chilled to 4 C.";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639048";"37";"BindingDB Database";"";"2015";"None";"";""
"CHEMBL3673168";"";"None";"384.25";"1";"5.49";"BDBM160630";"FC(F)Oc1ccc2c(c1)CN1CCC2(c2ccc(Cl)c(Cl)c2)CC1";"IC50";"'='";"55.2";"nM";"7.26";"";"303837";"UO_0000065";"18.89";"0.40";"1.77";"58.20";"0";"CHEMBL3705745";"Radioligand Binding Assay: Compounds were dissolved in 100% DMSO at a concentration 100 times the desired highest assay concentration, serially diluted 1:3 in 100% DMSO, and 0.4 ul/well of each solution was dispensed to a Nunc polypropylene, round bottom, 384-well plate. 100% inhibition is defined with 0.4 ul/well of 1 mM GBR-12935 dissolved in DMSO. 20 ul/well of a 2x membrane preparation (12.5 ug/ml in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) and 20 ul/well of a 2x radioligand solution (250 pM [125I]RTI-55 in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) were added to the well and the reaction incubated for 1 hour at room temperature. The contents of the assay plate were then transferred to a Millipore MultiscreenHTS GF/B filter plate which was pretreated with 0.5% PEI for at least one hour. The plate was vacuum-filtered and washed with 7 washes of 100 ul/well 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl chilled to 4 C.";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639048";"37";"BindingDB Database";"";"2015";"None";"";""
